CaseID	VehicleNumber	GVEMake	GVEModel	GVEYear	GVEBodyType	GVEVehicleClass	GVECurbWeight	GVEWeightSource	GVECargoWeight	GVECargoSource	GVEVIN	GVESpecialUse	GVEInspection	GVEInspectionDate	GVEPARSevCode	GVERESSevCode	VINMake	VINModel	VINYear	Series	VINBodyType	Roof1	Roof2	Roof3	FrontWheelDrive	FourWheelDrive	GVERestraintType	Carburetion	FuelType	VINWeight	VehicleType	WheelConfig	DayRunningLights	BaseWeight	GVEMotorcycleDisplacement	GVETravelSpeed	GVEPostedSpeed	DriverPresent	PARAlcoholPresent	PARAlcoholTest	PARAlcoholTestResult	PARTestDelay	PARTestSource	PARDrugsPresent	ZipCode	EthnicOrigin	CMVCrashes	CMVViolations	NonCMVCrashes	NonCMVViolations	TotalCrashes	GVETotalViolations	PrevViolations	UnkTypeCrashes	MCMIScrashes	MCMIScmvViolations	MCMIScmvNonViolations	PSU	PSUStrata	RATWeight
347006512	1	59	34	2002	4	4	1650	2	34	2	JT8BD69SX2	0	3	2003-07-01	3	2	LEXS	GS3	2002	888	4D	None/not available	Power sun/moon roof	Unknown	N	N	Dual air bags front, head, and side/active belts w	F	Gas	0	Passenger Vehicle	999	Standard	3649	88888887	16	89	1	0	0	0	02:00	3	0	80227	1	0	0	0	1	0	1	1	88	88	88	88	75	11	127.287
347006512	2	87	881	1990	68	68	8845	99	5443	99	1XP5DB9X5L	88	2	2003-07-01	0	0	PTRB	CON	1990	379	DS	Unknown	Unknown	Unknown	8	8	Unknown	888	Diesel	8	Truck	64	Unknown	9999	88888887	80	89	1	0	96	9999	97:97	0	0	80421	1	0	2	0	0	0	2	5	88	0	20	2	75	11	127.287
347006714	1	12	471	1997	30	30	1411	3	91	1	1FTCR10A2V	0	3	2003-08-01	2	2	FORD	RNG	1997	RNG	PK	None/not available	Unknown	Unknown	8	8	Unknown	888	Gas	1	Truck	42	Not available	9999	88888887	129	105	1	1	0	230	99:99	3	0	80439	9	98	98	98	98	98	98	98	98	98	98	98	75	11	127.287
347006714	2	84	881	1992	68	68	6418	99	20865	99	2HSFBBGT7N	88	3	2003-08-01	0	2	INTL	90S	1992	930	TM	Unknown	Unknown	Unknown	8	8	Unknown	888	Diesel	8	Truck	64	Unknown	9999	88888887	72	105	1	0	96	9999	97:97	0	0	80228	1	0	88	0	88	0	0	88	88	0	3	0	75	11	127.287
347006973	1	49	32	2000	4	1	1095	2	5	1	1NXBR12E2Y	0	2	2003-12-01	4	4	TOYT	UVL	2000	888	4D	None/not available	Unknown	Unknown	Y	N	Dual front air bags/active belts	F	Gas	0	Passenger Vehicle	999	Standard	2403	88888887	105	105	1	0	0	0	99:99	4	0	80634	9	0	0	0	2	0	2	2	88	88	88	88	75	11	24.292
347006973	2	85	881	1997	68	68	6276	99	17917	99	1XKWD29X4V	88	3	2003-12-01	1	2	KW	CON	1997	W90	DS	Unknown	Unknown	Unknown	8	8	Unknown	888	Diesel	8	Truck	64	Unknown	9999	88888887	97	105	1	0	96	9999	97:97	0	0	80123	1	0	88	0	88	0	5	88	88	98	98	98	75	11	24.292
347006976	1	49	401	1991	14	14	1926	3	24	2	JT3VN39W5M	0	3	2003-12-01	3	2	TOYT	RUN	1991	V39	UT	None/not available	Power sun/moon roof	Unknown	8	8	Active (manual) belts	888	Gas	1	Truck	44	Not available	9999	88888887	0	89	1	0	0	0	00:45	3	0	80439	1	0	88	0	88	0	0	88	88	88	88	88	75	11	127.287
347006976	2	86	881	1998	63	60	7132	99	0	99	1M2P267C0W	88	3	2003-12-01	0	0	MACK	600	1998	RD6	TM	Unknown	Unknown	Unknown	8	8	Unknown	888	Diesel	8	Truck	64	Unknown	9999	88888887	89	89	1	0	96	9999	97:97	0	0	80030	3	0	9	0	2	0	11	1	88	0	8	1	75	11	127.287
348006225	1	14	17	2001	4	3	1535	3	999999	0	1MEFM53UX1	0	2	2003-05-01	2	2	MERC	SLS	2001	888	4D	None/not available	Power sun/moon roof	Unknown	Y	N	Dual front air bags/active belts	F	Gas	0	Passenger Vehicle	999	Not available	3353	88888887	0	89	1	0	96	9999	97:97	0	0	87320	5	98	98	98	98	98	98	98	98	98	98	98	76	12	64.704
348006225	2	51	881	1995	68	68	6664	99	23712	99	4V1VDBPF0S	88	2	2003-05-01	9	4	WHGM	ARO	1995	WCA	DS	Unknown	Unknown	Unknown	8	8	Unknown	888	Diesel	8	Truck	64	Unknown	9999	88888887	129	72	1	0	0	0	68:12	4	0	85345	9	98	98	98	98	98	98	98	98	98	98	98	76	12	64.704
348006226	1	20	401	1997	14	14	1879	4	0	1	1GNDT13W3V	0	2	2003-05-01	4	4	CHEV	BZR	1997	BZR	4W	None/not available	Power sun/moon roof	Unknown	8	8	Driver front air bag/passenger side active belt	888	Gas	1	Truck	44	Standard	9999	88888887	72	89	1	0	0	0	99:99	4	0	48619	9	0	88	0	88	0	0	88	88	88	88	88	76	12	64.704
348006226	2	19	3	1996	4	4	1796	2	0	1	1G6KD52YXT	0	3	2003-05-01	2	2	CADI	DFW	1996	888	4D	None/not available	Power sun/moon roof	Unknown	Y	N	Dual front air bags/active belts	F	Gas	0	Passenger Vehicle	999	Standard	3758	88888887	72	89	1	0	96	9999	97:97	0	0	87105	9	0	88	0	88	0	1	88	88	88	88	88	76	12	64.704
348006226	3	85	881	1990	68	68	7711	99	18828	99	1XKAD29X9L	88	3	2003-05-01	0	0	KW	CON	1990	T60	DS	Unknown	Unknown	Unknown	8	8	Unknown	888	Diesel	8	Truck	64	Unknown	9999	88888887	64	89	1	0	0	0	10:10	2	0	85035	3	0	88	0	88	0	2	88	88	1	8	2	76	12	64.704
348006445	1	87	881	1997	68	68	7167	99	21328	99	1XP5D68X3V	88	3	2003-07-01	2	3	PTRB	CON	1997	379	DS	Unknown	Unknown	Unknown	8	8	Unknown	888	Diesel	8	Truck	64	Unknown	9999	88888887	89	56	1	0	0	0	02:20	3	0	85222	3	0	88	0	88	0	0	88	88	1	1	0	76	12	179.933
348006785	1	7	41	2001	4	4	1595	2	23	1	2B3HD46R31	0	2	2003-11-01	4	4	DODG	ISE	2001	888	4D	None/not available	Power sun/moon roof	Unknown	Y	N	Dual front air bags/active belts	F	Gas	0	Passenger Vehicle	999	Not available	3393	88888887	72	72	1	9	97	9999	97:97	9	9	85501	3	98	98	98	98	98	98	98	98	98	98	98	76	12	64.704
348006785	2	85	881	2002	68	68	7348	99	23351	99	1XKWDB9X22	88	3	2003-11-01	0	2	KW	CON	2002	W90	DS	Unknown	Unknown	Unknown	8	8	Unknown	888	Diesel	8	Truck	64	Unknown	9999	88888887	80	72	1	0	0	0	05:59	1	0	85501	1	0	88	0	88	0	0	88	88	0	1	3	76	12	64.704
348006908	1	85	881	1997	68	68	12500	99	20797	99	1XKADU9X5V	88	2	2003-12-01	3	3	KW	CON	1997	T60	DS	Unknown	Unknown	Unknown	8	8	Unknown	888	Diesel	8	Truck	64	Unknown	9999	88888887	9999	56	1	0	0	0	04:05	3	0	78523	9	98	98	98	98	98	98	98	98	98	98	98	76	12	179.933
349006463	1	49	472	1997	30	30	1517	4	68	1	4TAWN72N0V	0	3	2003-05-01	2	2	TOYT	TAC	1997	XTR	PC	None/not available	Manual sun/ moon roof	Unknown	8	8	Driver front air bag/passenger side active belt	888	Gas	1	Truck	44	Not available	9999	88888887	113	121	1	0	96	9999	97:97	0	0	91744	3	0	0	0	1	0	1	0	88	88	88	88	78	12	260.223
349006463	2	85	881	1998	68	68	999999	0	0	99	1XKADU9X4W	88	2	2003-04-01	0	0	KW	CON	1998	T60	DS	Unknown	Unknown	Unknown	8	8	Unknown	888	Diesel	8	Truck	64	Unknown	9999	88888887	105	121	1	0	96	9999	97:97	0	0	93307	9	98	98	98	98	98	98	98	98	98	98	98	78	12	260.223
349006502	1	82	881	1991	63	60	999999	0	8310	99	1FUPDDYB7M	88	3	2003-05-01	4	4	FRHT	CON	1991	FLD	DS	Unknown	Unknown	Unknown	8	8	Unknown	888	Diesel	8	Truck	64	Unknown	9999	88888887	9999	121	1	9	97	9999	99:99	9	9	85345	1	98	98	98	98	98	98	98	98	98	98	98	78	12	49.662
349006522	1	23	461	1992	21	21	1830	4	999999	0	1GDEG25KXN	0	2	2003-05-01	4	4	GMC	R/V	1992	RV2	IC	None/not available	Unknown	Unknown	8	8	Active (manual) belts	888	Gas	2	Truck	42	Not available	9999	88888887	9999	89	1	0	97	9999	99:99	9	1	85364	3	98	98	98	98	98	98	98	98	98	98	98	78	12	49.662
349006522	2	85	881	2000	68	68	7258	99	999999	0	1XKTD69X4Y	88	3	2003-05-01	0	2	KW	CON	2000	T20	DS	Unknown	Unknown	Unknown	8	8	Unknown	888	Diesel	8	Truck	64	Unknown	9999	88888887	89	89	1	0	97	9999	99:99	9	1	85364	3	0	88	0	88	0	0	88	88	1	9	2	78	12	49.662
349006705	1	82	881	2003	68	68	7258	99	999999	0	1FUJA6CG23	88	2	2003-07-01	3	3	FRHT	CON	2003	COL	DS	Unknown	Unknown	Unknown	8	8	Unknown	888	Diesel	8	Truck	64	Unknown	9999	88888887	9999	89	1	0	96	9999	97:97	0	0	30557	1	98	98	98	98	98	98	98	98	98	98	98	78	12	138.103
349006784	1	87	881	1997	68	68	7258	99	999999	0	1XP5DB9X8V	88	3	2003-08-01	3	2	PTRB	CON	1997	379	DS	Unknown	Unknown	Unknown	8	8	Unknown	888	Diesel	8	Truck	64	Unknown	9999	88888887	121	121	1	9	0	0	03:35	3	9	92840	9	98	98	98	98	98	98	98	98	98	98	98	78	12	260.223
349006784	2	51	881	2000	68	68	999999	0	999999	0	4V4ND4RH3Y	88	2	2003-08-01	2	0	VOLV	VVN	2000	VVN	DS	Unknown	Unknown	Unknown	8	8	Unknown	888	Diesel	8	Truck	64	Unknown	9999	88888887	89	121	1	7	0	0	06:00	2	0	85302	9	98	98	98	98	98	98	98	98	98	98	98	78	12	260.223
349006802	1	20	471	2003	30	30	1368	4	0	1	1GCCS14H63	0	3	2003-08-01	4	4	CHEV	S	2003	S14	PK	None/not available	Unknown	Unknown	8	8	Dual air bag front/active belts w/passenger side d	888	Gas	1	Truck	42	Standard	9999	88888887	9999	121	1	9	97	9999	99:99	9	9	93711	1	98	98	98	98	98	98	98	98	98	98	98	78	12	49.662
349006802	2	12	881	1988	63	60	999999	0	999999	0	1FDXK84A5J	88	3	2003-08-01	1	0	FORD	MHV	1988	F8F	CC	Unknown	Unknown	Unknown	8	8	Unknown	888	Diesel	7	Truck	42	Unknown	9999	88888887	32	121	1	0	0	0	99:99	8	0	85348	1	0	0	0	0	0	0	3	88	0	2	0	78	12	49.662
349006823	1	82	881	1996	68	68	7258	99	0	99	1FUY3MDB0T	88	3	2003-08-01	2	2	FRHT	CON	1996	FD1	DS	Unknown	Unknown	Unknown	8	8	Unknown	888	Diesel	8	Truck	64	Unknown	9999	88888887	9999	121	1	9	99	9999	97:97	9	9	91401	9	98	98	98	98	98	98	98	98	98	98	98	78	12	260.223
349006982	1	82	881	2003	68	68	6350	99	999999	0	1FUJA6BD03	88	3	2003-10-01	0	0	FRHT	CON	2003	COL	DS	Unknown	Unknown	Unknown	8	8	Unknown	888	Diesel	8	Truck	64	Unknown	9999	88888887	9999	121	1	0	0	0	12:12	2	0	85306	1	0	88	0	88	0	2	88	88	0	3	0	78	12	49.662
349007022	1	20	441	1988	20	20	1401	8	20	1	1GBDM15Z2J	0	3	2003-10-01	3	3	CHEV	AST	1988	AST	IC	None/not available	Unknown	Unknown	8	8	Active (manual) belts	888	Gas	1	Truck	42	Not available	9999	88888887	9999	72	1	0	96	9999	97:97	0	0	85365	3	0	88	0	88	0	0	88	88	88	88	88	78	12	138.103
349007022	2	12	881	1979	63	60	4318	99	363	99	N70AVEK249	88	3	2003-10-01	9	0	9999999999	9999999999	9999	999	9999999999	Unknown	Unknown	Unknown	9	9	Unknown	999	Unknown	0	Unknown	999	Unknown	9999	88888887	9999	72	1	0	96	9999	97:97	0	0	1	3	99	88	99	88	99	99	88	88	88	88	88	78	12	138.103
349007162	1	85	881	1994	69	68	4990	99	7282	99	1XKAAR8X4R	88	3	2003-12-01	0	0	KW	CON	1994	T60	DS	Unknown	Unknown	Unknown	8	8	Unknown	888	Diesel	8	Truck	42	Unknown	9999	88888887	69	80	1	0	96	9999	97:97	0	0	85349	3	0	88	0	88	0	0	88	88	0	2	2	78	12	138.103
350006509	1	49	441	1989	20	20	1284	3	300	1	JT4YR28V6K	0	2	2003-05-01	3	3	TOYT	VWG	1989	VWC	VN	None/not available	Unknown	Unknown	8	8	Active (manual) belts	888	Gas	1	Truck	42	Not available	9999	88888887	9999	56	1	0	96	9999	97:97	0	0	91770	6	98	98	98	98	98	98	98	98	98	98	98	79	10	6.74
350006509	2	86	883	1986	63	60	5824	99	6468	99	VG6M114B7G	88	2	2003-05-01	0	0	MACK	250	1986	M25	FB	Unknown	Unknown	Unknown	8	8	Unknown	888	Diesel	7	Truck	42	Unknown	9999	88888887	9999	56	1	0	99	9999	97:97	9	7	90631	3	88	2	88	3	88	5	0	88	1	6	1	79	10	6.74
350006549	1	12	422	2002	15	15	2526	3	5	2	1FMFU18LX2	0	3	2003-05-01	2	3	FORD	EPT	2002	EDD	4W	None/not available	Power sun/moon roof	Unknown	8	8	Unknown	888	Gas	2	Truck	44	Not available	9999	88888887	85	89	1	0	0	0	99:99	3	0	91350	1	0	0	0	3	0	3	0	88	88	88	88	79	10	6.74
350006549	2	84	881	1978	69	68	5298	99	0	99	D2037HGB15	88	3	2003-05-01	1	2	9999999999	9999999999	9999	999	9999999999	Unknown	Unknown	Unknown	9	9	Unknown	999	Unknown	0	Unknown	999	Unknown	9999	88888887	9999	89	1	0	99	9999	97:97	9	0	91042	1	0	0	1	4	1	4	0	88	1	1	1	79	10	6.74
350006594	1	12	3	1998	2	2	1390	2	0	1	1FAFP4043W	0	3	2003-06-01	2	2	FORD	MUS	1998	888	CP	None/not available	Unknown	Unknown	N	N	Unknown	F	Gas	0	Passenger Vehicle	999	Not available	3065	88888887	89	89	1	0	99	9999	97:97	9	7	90016	6	0	88	0	88	0	0	88	88	88	88	88	79	10	12.701
350006594	2	20	421	1998	15	15	1881	3	0	1	1GNDT13W6W	0	3	2003-06-01	0	0	CHEV	BZR	1998	BZR	4W	None/not available	Power sun/moon roof	Unknown	8	8	Dual front air bags/active belts	888	Gas	1	Truck	44	Standard	9999	88888887	80	89	1	0	99	9999	97:97	9	7	90001	3	0	0	0	1	0	1	0	88	88	88	88	79	10	12.701
350006594	3	49	401	1988	14	14	1700	8	5	1	JT3RN63W0J	0	3	2003-06-01	2	2	TOYT	RUN	1988	RN6	UT	None/not available	Unknown	Unknown	8	8	Active (manual) belts	888	Gas	1	Truck	44	Not available	9999	88888887	80	89	1	0	99	9999	97:97	9	7	90018	3	0	88	0	88	0	0	88	88	88	88	88	79	10	12.701
350006594	4	84	883	1979	68	68	4933	99	22680	99	E2317JGA10	88	3	2003-06-01	5	0	9999999999	9999999999	9999	999	9999999999	Unknown	Unknown	Unknown	9	9	Unknown	999	Unknown	0	Unknown	999	Unknown	9999	88888887	89	89	1	0	99	9999	97:97	9	7	91701	1	0	88	0	88	0	0	88	88	98	98	98	79	10	12.701
350006629	1	49	35	1989	4	3	1550	2	5	1	JT2MX83E5K	0	2	2003-06-01	4	4	TOYT	CRL	1989	888	4D	None/not available	Power sun/moon roof	Unknown	N	N	Passive (automatic) belts	F	Gas	0	Passenger Vehicle	999	Not available	3417	88888887	9999	105	1	9	0	0	99:99	4	7	91331	9	98	98	98	98	98	98	98	98	98	98	98	79	10	2.424
350006629	2	82	881	2001	68	68	7483	99	9967	99	1FUJA3BG61	88	3	2003-06-01	0	0	FRHT	CON	2001	FC2	DS	Unknown	Unknown	Unknown	8	8	Unknown	888	Diesel	8	Truck	64	Unknown	9999	88888887	9999	89	1	0	99	9999	98:98	9	7	91942	1	1	3	0	1	1	4	0	88	1	3	2	79	10	2.424
350006669	1	85	881	1999	68	68	6813	99	13222	99	1XKDD99X9X	88	3	2003-06-01	2	2	KW	CON	1999	T80	DS	Unknown	Unknown	Unknown	8	8	Unknown	888	Diesel	8	Truck	64	Unknown	9999	88888887	9999	89	1	0	96	9999	97:97	0	0	91331	9	98	98	98	98	98	98	98	98	98	98	98	79	10	12.701
350006709	1	54	31	1991	3	2	1156	2	22	1	JH4DA9441M	0	3	2003-06-01	3	3	ACUR	IRS	1991	888	2H	None/not available	Unknown	Unknown	Y	N	Passive (automatic) belts	F	Gas	0	Passenger Vehicle	999	Not available	2447	88888887	9999	105	1	9	99	9999	97:97	9	9	91331	3	0	88	0	88	0	0	88	88	88	88	88	79	10	6.74
350006709	2	82	882	1987	63	60	14321	99	0	99	1WXDCHMD8H	88	3	2003-06-01	0	0	WHIT	XPD	1987	XWX	TL	Unknown	Unknown	Unknown	8	8	Unknown	888	Diesel	8	Truck	64	Unknown	9999	88888887	9999	89	1	0	96	9999	97:97	0	0	91342	9	88	88	88	88	88	98	88	88	88	88	88	79	10	6.74
350006774	1	49	44	2000	1	3	1449	2	0	1	2T1FF28P3Y	0	3	2003-07-01	3	3	TOYT	CEE	2000	888	CV	None/not available	Power sun/moon roof	Unknown	Y	N	Dual air bags front and sides/active belts	F	Gas	0	Passenger Vehicle	999	Standard	3405	88888887	100	105	1	0	96	9999	97:97	0	7	91351	1	0	88	1	88	1	0	88	88	88	88	88	79	10	6.74
350006774	2	20	498	2002	40	45	2558	3	680	1	1GCHC29U92	0	2	2003-07-01	0	0	CHEV	SIL	2002	2CH	4C	None/not available	Unknown	Unknown	8	8	Dual air bag front/active belts w/passenger side d	888	Gas	2	Truck	42	Standard	9999	88888887	108	105	1	0	96	9999	97:97	0	7	93065	1	0	88	0	88	0	0	88	88	88	88	88	79	10	6.74
350006774	3	86	881	1999	68	68	6849	99	0	99	1M1AA13Y2X	88	3	2003-07-01	0	0	MACK	600	1999	CH6	DS	Unknown	Unknown	Unknown	8	8	Unknown	888	Diesel	8	Truck	64	Unknown	9999	88888887	84	89	1	0	96	9999	97:97	0	7	90002	3	0	2	0	1	0	3	0	88	98	98	98	79	10	6.74
350006794	1	49	40	1999	4	3	1360	2	0	1	4T1BG22K6X	0	2	2003-07-01	2	2	TOYT	UEX	1999	888	4D	None/not available	Power sun/moon roof	Unknown	Y	N	Dual front air bags/active belts	F	Gas	0	Passenger Vehicle	999	Optional	2998	88888887	9999	105	1	0	96	9999	97:97	0	7	91776	6	88	88	88	88	88	98	88	88	88	88	88	79	10	12.701
350006794	2	7	499	1997	29	29	999999	0	999999	0	9999999999	1	0	8888-88-88	0	0	9999999999	9999999999	9999	999	9999999999	Unknown	Unknown	Unknown	9	9	Unknown	999	Unknown	0	Unknown	999	Unknown	9999	88888887	105	105	1	0	96	9999	97:97	0	7	90028	6	98	98	98	98	98	98	98	98	98	98	98	79	10	12.701
350006794	3	82	883	1983	67	67	5579	99	0	99	1FUAYBYA2D	88	3	2003-07-01	2	2	FRHT	COE	1983	FLT	DS	Unknown	Unknown	Unknown	8	8	Unknown	888	Diesel	7	Truck	42	Unknown	9999	88888887	9999	105	1	0	96	9999	97:97	0	7	90062	9	98	98	98	98	98	98	98	98	98	98	98	79	10	12.701
350006854	1	20	481	1999	31	31	2533	3	9	1	1GCGK29U8X	0	3	2003-08-01	3	3	CHEV	SIL	1999	SK2	3C	None/not available	Unknown	Unknown	8	8	Dual air bag front/active belts w/passenger side d	888	Gas	2	Truck	44	Standard	9999	88888887	129	105	1	0	0	131	99:99	3	7	93536	9	98	98	98	98	98	98	98	98	98	98	98	79	10	6.74
350006854	2	87	881	1991	68	68	7258	99	21773	99	1XPCD29X2M	88	3	2003-08-01	9	0	PTRB	CON	1991	377	DS	Unknown	Unknown	Unknown	8	8	Unknown	888	Diesel	8	Truck	64	Unknown	9999	88888887	72	89	1	0	96	9999	97:97	0	7	89101	1	0	1	0	0	0	1	0	88	0	6	0	79	10	6.74
350006860	1	20	881	1998	62	60	5532	99	999999	0	1GBJ7H1C9W	88	3	2003-08-01	1	1	CHEV	CSR	1998	7H4	CC	Unknown	Unknown	Unknown	8	8	Unknown	888	Diesel	6	Truck	42	Unknown	9999	88888887	16	105	1	0	96	9999	97:97	0	0	90250	9	98	98	98	98	98	98	98	98	98	98	98	79	10	6.74
350006860	2	84	883	1984	63	60	4990	99	999999	0	2HTNCEGP5E	88	3	2003-08-01	2	3	INTL	CGS	1984	C71	TB	Unknown	Unknown	Unknown	8	8	Unknown	888	Gas	7	Truck	42	Unknown	9999	88888887	27	105	1	0	96	9999	97:97	0	0	90806	9	98	98	98	98	98	98	98	98	98	98	98	79	10	6.74
350006975	1	82	881	1999	68	68	7031	99	20094	99	1FUYDCXB2X	88	3	2003-09-01	4	4	FRHT	CON	1999	FLD	DS	Unknown	Unknown	Unknown	8	8	Unknown	888	Diesel	8	Truck	64	Unknown	9999	88888887	9999	64	1	0	0	0	99:99	4	0	90003	9	98	98	98	98	98	98	98	98	98	98	98	79	10	2.424
350007035	1	19	5	1997	2	3	999999	0	999999	0	9999999999	0	0	8888-88-88	2	2	9999999999	9999999999	9999	999	9999999999	Unknown	Unknown	Unknown	9	9	Unknown	999	Unknown	0	Unknown	999	Unknown	9999	88888887	97	105	1	0	96	9999	97:97	0	0	91780	9	98	98	98	98	98	98	98	98	98	98	98	79	10	12.701
350007035	2	12	422	2002	15	15	3162	3	999999	0	9999999999	0	0	8888-88-88	0	0	9999999999	9999999999	9999	999	9999999999	Unknown	Unknown	Unknown	9	9	Unknown	999	Unknown	0	Unknown	999	Unknown	9999	88888887	105	105	1	0	96	9999	97:97	0	0	91303	9	98	98	98	98	98	98	98	98	98	98	98	79	10	12.701
350007035	3	12	422	2000	15	15	3221	3	999999	0	9999999999	0	0	8888-88-88	0	0	9999999999	9999999999	9999	999	9999999999	Unknown	Unknown	Unknown	9	9	Unknown	999	Unknown	0	Unknown	999	Unknown	9999	88888887	97	105	1	0	96	9999	97:97	0	0	91355	9	98	98	98	98	98	98	98	98	98	98	98	79	10	12.701
350007035	4	82	881	1988	69	68	6205	99	22680	99	1FUW2RYB2J	88	3	2003-09-01	0	0	FRHT	CON	1988	FLD	DS	Unknown	Unknown	Unknown	8	8	Unknown	888	Diesel	8	Truck	42	Unknown	9999	88888887	89	89	1	0	96	9999	97:97	0	7	90249	2	0	88	0	88	0	1	88	88	98	98	98	79	10	12.701
350007075	1	37	31	1994	4	2	1049	2	0	1	1HGEG8657R	0	3	2003-10-01	9	3	HOND	CLX	1994	888	4D	None/not available	Unknown	Unknown	Y	N	Dual front air bags/active belts	F	Gas	0	Passenger Vehicle	999	Not available	2340	88888887	9999	89	1	0	99	9999	97:97	9	7	91350	1	98	98	98	98	98	98	98	98	98	98	98	79	10	6.74
350007075	2	84	881	1984	63	60	8101	99	1016	99	1HTLDMJP6E	88	3	2003-09-01	5	0	INTL	SS	1984	9V4	CC	Unknown	Unknown	Unknown	8	8	Unknown	888	Diesel	7	Truck	42	Unknown	9999	88888887	9999	40	1	0	99	9999	97:97	9	7	91384	3	88	0	88	1	88	1	0	88	0	7	1	79	10	6.74
350007076	1	7	482	2001	31	31	999999	0	999999	0	9999999999	0	0	8888-88-88	0	0	9999999999	9999999999	9999	999	9999999999	Unknown	Unknown	Unknown	9	9	Unknown	999	Unknown	0	Unknown	999	Unknown	9999	88888887	80	89	1	0	96	9999	97:97	0	0	98855	1	0	88	0	88	99	0	88	88	88	88	88	79	10	12.701
350007076	2	85	883	1979	68	68	6940	99	16329	99	281119K	88	3	2003-10-01	3	2	9999999999	9999999999	9999	999	9999999999	Unknown	Unknown	Unknown	9	9	Unknown	999	Unknown	0	Unknown	999	Unknown	9999	88888887	80	89	1	0	96	9999	97:97	0	0	90605	1	0	3	0	2	0	5	0	88	0	0	1	79	10	12.701
350007155	1	37	32	1998	4	3	1310	2	0	1	1HGCF8540W	0	3	2003-10-01	4	4	HOND	UDX	1998	888	4D	None/not available	Unknown	Unknown	Y	N	Dual front air bags/active belts	F	Gas	0	Passenger Vehicle	999	Not available	2787	88888887	153	105	1	1	0	210	99:99	4	0	90026	9	98	98	98	98	98	98	98	98	98	98	98	79	10	2.424
350007155	2	37	33	1988	2	2	1144	2	999999	0	JHMBA4133J	0	2	2003-10-01	4	4	HOND	2SS	1988	888	CP	Power sun/moon roof	Unknown	Unknown	Y	N	Passive (automatic) belts	F	Gas	0	Passenger Vehicle	999	Not available	2570	88888887	105	105	1	0	0	0	99:99	3	0	91351	9	98	98	98	98	98	98	98	98	98	98	98	79	10	2.424
350007155	3	84	881	2001	68	68	7112	99	7258	99	1HSHCAHR31	88	3	2003-10-01	2	2	INTL	80S	2001	810	DS	Unknown	Unknown	Unknown	8	8	Unknown	888	Diesel	8	Truck	64	Unknown	9999	88888887	89	89	1	0	96	9999	97:97	0	0	90731	1	0	88	0	88	0	0	88	88	98	98	98	79	10	2.424
350007220	1	49	32	2001	4	1	1117	2	0	1	1NXBR12E11	0	3	2003-11-01	1	2	TOYT	UCS	2001	888	4D	None/not available	Power sun/moon roof	Unknown	Y	N	Dual front air bags/active belts	F	Gas	0	Passenger Vehicle	999	Standard	2410	88888887	89	105	1	0	96	9999	97:97	0	7	90805	3	88	88	88	88	88	98	88	88	88	88	88	79	10	12.701
350007220	2	12	881	1994	64	60	999999	0	999999	0	9999999999	88	0	8888-88-88	0	2	9999999999	9999999999	9999	999	9999999999	Unknown	Unknown	Unknown	9	9	Unknown	999	Unknown	0	Unknown	999	Unknown	9999	88888887	9999	105	1	0	96	9999	97:97	0	7	90044	2	0	88	0	88	0	0	88	88	98	98	98	79	10	12.701
350007220	3	86	881	1999	68	68	6849	99	0	99	1M1AA13Y9X	88	3	2003-11-01	1	0	MACK	600	1999	CH6	DS	Unknown	Unknown	Unknown	8	8	Unknown	888	Diesel	8	Truck	64	Unknown	9999	88888887	72	105	1	0	99	9999	97:97	9	7	90302	2	0	88	1	88	1	0	88	88	98	98	98	79	10	12.701
350007220	4	82	881	1997	69	68	7620	99	4064	99	1FUWTMDB2V	88	3	2003-11-01	1	0	FRHT	MCV	1997	F12	DS	Unknown	Unknown	Unknown	8	8	Unknown	888	Diesel	8	Truck	42	Unknown	9999	88888887	64	105	1	0	96	9999	97:97	0	7	92376	3	0	88	0	88	0	0	88	88	98	98	98	79	10	12.701
350007221	1	82	883	1989	68	68	7258	99	3984	99	1FUYACYB6K	88	3	2003-11-01	3	2	FRHT	COE	1989	FLA	DS	Unknown	Unknown	Unknown	8	8	Unknown	888	Diesel	8	Truck	64	Unknown	9999	88888887	9999	105	1	0	96	9999	97:97	0	0	90260	3	0	88	0	88	0	5	88	88	0	5	2	79	10	12.701
350007221	2	82	883	1985	68	68	7103	99	0	99	1FUEYCYB9F	88	3	2003-11-01	2	2	FRHT	COE	1985	FLT	DS	Unknown	Unknown	Unknown	8	8	Unknown	888	Diesel	8	Truck	64	Unknown	9999	88888887	0	105	1	0	96	9999	97:97	0	0	90806	3	1	88	0	88	1	0	88	88	98	98	98	79	10	12.701
350007221	3	87	883	1989	68	68	999999	0	999999	0	1XP6D29X7K	88	0	8888-88-88	0	0	PTRB	COE	1989	362	DS	Unknown	Unknown	Unknown	8	8	Unknown	888	Diesel	8	Truck	64	Unknown	9999	88888887	0	105	1	0	96	9999	97:97	0	0	90605	3	88	88	88	88	88	98	88	88	0	4	0	79	10	12.701
350007242	1	20	16	2003	4	2	1200	2	0	1	1G1JF52F53	0	3	2003-11-01	2	3	CHEV	CAS	2003	888	4D	None/not available	Power sun/moon roof	Unknown	Y	N	Dual front air bags/active belts	F	Gas	0	Passenger Vehicle	999	Standard	2676	88888887	97	105	1	0	96	9999	97:97	0	7	91766	6	0	88	0	88	0	1	88	88	88	88	88	79	10	6.74
