CaseID	VehicleNumber	Speeding	Tailgating	Misjudgment	Approach	ADATravelSpeed	ADAPostedSpeed	Assumption	Evasion	ADAOtherFactor	ManeuverCount	CrossedLine	Undertaking	WrongTurnLane	IllegalUTurn	RanLights	WrongWay	OtherManeuver	AggressionCount	SpeedingBehavior	TailgatingBehavior	Weaving	LightViolations	RapidAcceleration	Honking	Flashing	ObsceneGestures	BlockingOthers	OtherAggression	AggressionReason	PSU	PSUStrata	RATWeight
813003827	2	0	0	0	0	105	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	197.543
813003867	1	0	0	0	0	32	72	0	0	4	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	99	48	9	426.863
813003867	2	0	0	0	0	24	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	426.863
813003906	1	0	0	0	0	97	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	688.372
813003906	2	0	0	0	0	84	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	688.372
813003906	3	0	0	0	0	85	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	688.372
813003907	1	2	0	0	0	64	72	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	88	48	9	426.863
813003946	1	0	0	0	0	9999	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	426.863
813003946	2	0	0	0	0	56	72	4	0	0	1	0	0	0	0	1	0	0	2	0	0	0	1	0	1	0	0	0	0	99	48	9	426.863
813004026	1	0	0	0	0	24	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	426.863
813004046	1	0	0	0	0	113	113	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	426.863
813004086	1	9	0	0	0	105	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	426.863
813004190	1	0	0	0	0	116	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	426.863
813004190	2	0	0	0	0	113	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	426.863
813004191	1	0	0	0	0	89	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	426.863
813004267	1	0	0	0	0	9999	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	426.863
813004267	2	0	0	0	0	56	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	426.863
813004267	3	1	2	0	0	56	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	426.863
813004268	1	0	0	0	0	72	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	688.372
813004268	2	0	0	0	0	24	72	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	688.372
813004269	1	0	0	0	0	8	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	426.863
813004269	2	0	0	0	0	89	89	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	426.863
813004346	1	0	0	0	0	72	89	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	48	9	197.543
813004346	2	0	0	0	0	89	89	0	0	8	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	48	9	197.543
813004386	1	9	0	0	0	113	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	197.543
813004406	1	0	0	0	0	8	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	426.863
813004406	2	3	0	0	0	9999	80	0	0	8	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	426.863
813004446	1	0	0	0	0	16	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	426.863
813004446	2	0	4	0	0	80	105	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	99	48	9	426.863
813004466	1	0	0	0	0	124	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	197.543
813004466	2	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	197.543
813004526	1	0	0	0	0	48	80	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	426.863
813004546	1	0	0	0	0	97	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	426.863
813004666	1	0	0	0	0	80	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	426.863
813004666	2	0	0	0	0	72	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	426.863
813004667	1	0	0	0	0	89	113	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	426.863
813004726	1	2	0	0	0	105	89	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	99	48	9	426.863
813004726	2	0	0	0	0	0	89	0	0	4	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	48	9	426.863
813004726	3	0	0	0	0	80	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	426.863
813004769	1	2	0	0	0	89	80	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	426.863
813004906	1	0	0	0	0	72	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	197.543
813004906	2	0	0	0	0	80	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	197.543
813004906	3	0	0	0	0	80	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	197.543
813004966	1	2	0	0	0	72	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	426.863
813005046	1	0	0	0	0	105	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	426.863
813005046	2	0	0	0	0	105	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	426.863
813005126	1	0	0	0	0	89	89	0	0	8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	688.372
813005126	2	0	0	0	3	89	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	688.372
813005190	1	2	0	0	0	89	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	688.372
813005211	1	0	0	0	0	9999	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	426.863
813005216	1	0	0	0	0	89	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	426.863
813005446	1	0	0	0	0	113	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	688.372
813005490	1	3	0	0	0	56	72	0	0	8	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	99	48	9	426.863
813005490	2	0	0	0	0	32	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	426.863
813005511	1	1	1	2	3	80	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	426.863
813005530	1	0	0	0	0	113	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	197.543
813005530	2	0	0	0	0	113	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	197.543
813005546	1	0	0	0	0	105	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	688.372
813005546	2	0	0	0	0	113	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	688.372
813005606	1	0	0	0	0	56	48	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	48	9	688.372
813005606	2	0	0	0	0	56	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	688.372
813005611	1	2	1	0	0	72	80	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	426.863
813005611	2	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	426.863
813005611	3	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	426.863
813005626	1	0	0	0	0	89	89	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	688.372
813005655	1	3	0	0	0	56	113	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	426.863
813005786	1	0	0	0	0	97	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	426.863
813005786	2	0	0	0	0	89	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	426.863
813005846	1	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	688.372
813005846	2	2	0	2	3	97	89	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	688.372
813005906	1	0	0	0	0	64	72	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	688.372
813005906	2	0	0	0	0	72	89	0	8	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	688.372
813005971	1	0	0	9	9	24	56	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	688.372
813005971	2	0	0	0	0	85	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	688.372
813006029	1	0	0	0	0	97	89	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	688.372
813006029	2	0	0	0	0	89	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	688.372
813006030	1	0	0	0	0	72	72	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	48	9	688.372
813006030	2	0	0	0	0	72	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	688.372
813006119	1	2	0	0	0	9999	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	426.863
813006120	1	0	0	0	0	32	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	426.863
813006120	2	3	0	0	0	89	72	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	99	48	9	426.863
813006166	1	0	0	0	0	0	113	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	197.543
813006166	2	0	0	0	0	89	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	197.543
813006166	3	2	2	0	0	113	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	197.543
813006166	4	2	2	0	0	113	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	197.543
813006166	5	0	9	0	0	97	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	197.543
813006166	6	0	9	0	0	97	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	197.543
813006166	7	0	0	0	0	105	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	197.543
813006250	1	0	0	0	0	40	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	426.863
813006250	2	0	0	0	0	40	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	426.863
813006250	3	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	426.863
813006250	4	2	0	0	0	40	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	426.863
813006250	5	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	426.863
813006250	6	7	7	7	7	0	89	7	4	7	7	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	77	48	9	426.863
813006272	1	0	0	0	0	9999	72	8	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	426.863
813006272	2	0	0	0	0	24	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	426.863
813006312	1	0	0	0	0	9999	89	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	48	9	197.543
813006312	2	0	0	0	0	72	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	197.543
813006312	3	0	0	0	0	72	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	197.543
813006312	4	0	0	0	0	72	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	197.543
813006314	1	0	0	0	0	113	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	426.863
813006314	2	0	0	0	0	108	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	426.863
813006332	1	0	0	0	0	97	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	426.863
813006332	2	0	0	0	0	97	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	426.863
814000041	1	0	0	0	0	9999	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	7	0
814000061	1	0	0	0	0	9999	56	0	2	8	2	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	99	49	7	0
814000061	2	0	0	0	0	9999	56	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	7	0
814000081	1	0	0	0	0	9999	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	7	0
814000081	2	0	0	0	0	9999	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	7	0
814000101	1	3	0	0	0	9999	113	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	99	49	7	0
814000101	2	0	0	0	0	9999	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	7	0
814000161	1	1	0	0	0	9999	97	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	7	50.061
814000161	2	0	0	0	0	9999	97	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	7	50.061
814000181	1	0	0	0	0	9999	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	7	23.167
814000201	1	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	7	50.061
814000201	2	0	3	0	0	9999	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	7	50.061
814000221	1	2	0	0	0	9999	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	7	23.167
814000241	1	0	0	0	0	9999	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	7	80.73
814000241	2	0	0	0	0	9999	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	7	80.73
814000241	3	2	0	0	0	9999	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	7	80.73
814000261	1	0	0	0	0	9999	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	7	50.061
814000261	2	0	0	0	0	9999	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	7	50.061
814000261	3	0	0	0	0	9999	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	7	50.061
814000261	4	9	0	0	0	9999	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	7	50.061
814000261	5	0	0	0	0	9999	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	7	50.061
814000281	1	0	0	0	0	9999	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	7	0
814000281	2	0	0	0	0	9999	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	7	0
814000301	1	9	0	0	0	9999	97	0	0	0	1	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	99	49	7	23.167
814000301	2	0	0	0	0	9999	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	7	23.167
814000301	3	0	0	0	0	9999	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	7	23.167
814000321	1	9	0	0	0	9999	48	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	7	80.73
814000321	2	0	0	0	0	9999	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	7	80.73
814000341	1	7	7	7	7	0	97	7	4	7	7	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	77	49	7	50.061
814000341	2	0	0	0	0	9999	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	7	50.061
814000361	1	3	0	0	0	9999	32	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	7	23.167
814000381	1	0	0	0	0	9999	64	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	7	23.167
814000381	2	0	0	0	0	9999	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	7	23.167
814000401	1	3	0	9	9	9999	97	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	99	49	7	80.73
814000401	2	0	0	0	0	9999	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	7	80.73
814003448	1	3	0	0	0	9999	113	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	7	0
814003494	1	0	0	0	0	9999	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	7	50.061
814003494	2	0	0	0	0	9999	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	7	50.061
814003494	3	0	0	0	0	9999	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	7	50.061
814003548	1	0	0	0	0	9999	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	7	50.061
814003574	1	0	0	0	0	9999	9999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	7	50.061
814003574	2	0	0	0	0	9999	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	7	50.061
814003574	3	0	0	0	0	9999	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	7	50.061
814003574	4	0	4	0	0	9999	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	7	50.061
814003588	1	1	0	0	0	9999	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	7	50.061
814003588	2	2	0	0	0	9999	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	7	50.061
814003608	1	0	0	0	0	9999	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	7	50.061
814003608	2	0	0	0	0	9999	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	7	50.061
814003608	3	9	9	9	9	9999	113	9	0	9	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	99	49	7	50.061
814003648	1	9	9	9	9	9999	56	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	7	50.061
814003648	2	0	0	0	0	9999	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	7	50.061
814003708	1	0	0	0	0	9999	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	7	50.061
814003708	2	0	0	0	0	9999	56	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	7	50.061
814003908	1	0	0	0	0	9999	64	9	0	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	7	50.061
814003908	2	0	0	0	0	9999	64	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	7	50.061
814004493	1	0	0	0	0	9999	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	7	50.061
814004493	2	0	0	0	0	9999	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	7	50.061
814004494	1	0	0	0	0	9999	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	7	50.061
814004494	2	0	0	0	0	9999	56	0	0	5	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	7	50.061
814005052	1	0	0	0	0	9999	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	7	80.73
814005052	2	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	7	80.73
815003535	1	0	0	0	0	9999	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	4	0
815003535	2	2	3	3	3	9999	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	4	0
815003673	1	0	0	0	0	9999	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	4	0
815003673	2	3	1	9	9	9999	89	9	9	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	72	4	0
815003753	1	0	0	0	0	9999	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	4	0
815003753	2	0	1	0	0	9999	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	4	0
815003754	1	0	0	9	9	9999	89	0	0	0	1	0	0	0	0	0	0	1	99	0	0	0	0	0	0	0	0	0	0	99	72	4	0
815003754	2	0	0	0	0	9999	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	4	0
815003755	1	0	0	0	0	9999	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	4	0
815003755	2	0	0	0	0	9999	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	4	0
815003756	1	0	0	0	0	9999	89	9	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	4	0
815003756	2	0	0	0	0	9999	89	9	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	4	0
815003756	3	9	0	0	0	9999	89	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	4	0
815003756	4	1	2	0	0	9999	89	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	4	0
815003795	1	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	4	0
815003795	2	9	0	9	9	9999	89	9	9	9	9	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	99	72	4	0
815003795	3	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	4	0
815003795	4	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	4	0
815003795	5	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	4	0
815003857	1	0	0	0	0	9999	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	4	58.657
815003857	2	0	0	0	0	9999	89	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	4	58.657
815003857	3	0	0	0	0	9999	89	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	4	58.657
815003857	4	0	0	0	0	0	89	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	4	58.657
815003857	5	0	0	0	0	9999	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	4	58.657
815004072	1	0	0	0	0	9999	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	4	58.657
