CaseID	VehicleNumber	LastSleepHours	LastSleepStart	LastSleepEnd	HoursSinceSleep	MainSleepHours	MainSleepStart	MainSleepEnd	HoursDriving	ADSHoursOnDuty	WeekLongest	WeekShortest	WeekAverage	Rotation	HoursWorked	ADSLongestDay	ADSShortestDay	ADSAverageDay	LastWeekHours	LastWeekMoonlight	PSU	PSUStrata	RATWeight
811006302	2	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	43	9	127.503
811006302	3	09:00	20:00	05:00	10:36	98:98	98:98	98:98	09:30	09:30	09:00	09:00	09:00	2	09:30	11:00	08:45	10:00	51:00	98:98	43	9	127.503
811006402	1	06:40	20:00	02:40	08:58	98:98	98:98	98:98	07:30	08:00	09:00	06:40	06:40	2	08:00	11:00	10:00	10:00	50:00	98:98	43	9	127.503
811006442	1	07:00	23:00	06:00	03:37	98:98	98:98	98:98	98:98	98:98	10:00	06:00	07:00	2	98:98	98:98	98:98	98:98	98:98	98:98	43	9	59.006
811006442	2	08:00	21:00	05:00	04:37	98:98	98:98	98:98	03:00	03:00	10:00	08:00	08:00	2	03:00	09:00	09:00	09:00	44:00	98:98	43	9	59.006
811006482	1	08:00	99:99	99:99	99:99	98:98	98:98	98:98	98:98	99:99	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	98:98	43	9	59.006
811006482	2	99:99	99:99	99:99	99:99	99:99	99:99	99:99	00:30	00:30	09:00	05:00	08:00	2	00:30	07:00	04:00	06:00	99:99	98:98	43	9	59.006
811006483	1	97:97	97:97	97:97	97:97	97:97	97:97	97:97	97:97	97:97	97:97	97:97	97:97	7	97:97	97:97	97:97	97:97	97:97	97:97	43	9	127.503
811006483	2	08:30	21:30	06:00	01:26	98:98	98:98	98:98	00:10	00:20	08:30	07:30	08:00	2	00:20	10:30	08:30	09:15	46:00	98:98	43	9	127.503
811006668	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	09:00	09:00	99:99	99:99	99:99	9	09:00	11:00	08:00	09:30	57:00	99:99	43	9	205.616
811006668	2	06:30	22:30	05:00	10:30	98:98	98:98	98:98	06:00	10:00	08:00	06:30	07:30	2	10:00	11:00	09:00	10:00	50:00	06:00	43	9	205.616
811006762	1	08:30	21:30	06:00	09:49	98:98	98:98	98:98	98:98	98:98	09:00	08:00	08:30	2	98:98	98:98	98:98	98:98	98:98	98:98	43	9	205.616
811006762	2	08:00	22:00	06:00	09:49	98:98	98:98	98:98	02:00	02:00	09:00	08:00	08:00	2	02:00	05:00	04:00	04:30	12:00	98:98	43	9	205.616
811006762	3	11:00	22:00	09:00	06:49	98:98	98:98	98:98	04:30	05:30	11:00	10:00	10:30	2	05:30	08:00	06:00	07:00	99:99	98:98	43	9	205.616
811006962	1	08:00	00:00	08:00	02:00	98:98	98:98	98:98	98:98	98:98	09:00	07:30	08:00	2	98:98	98:98	98:98	98:98	98:98	98:98	43	9	59.006
811006962	2	08:45	21:00	05:45	04:15	98:98	98:98	98:98	04:00	04:00	08:00	06:00	07:00	2	04:00	15:30	05:00	10:00	55:00	98:98	43	9	59.006
812003431	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	98:98	45	8	0
812003431	2	08:00	22:00	06:00	08:30	98:98	98:98	98:98	98:98	98:98	08:00	08:00	08:00	2	98:98	98:98	98:98	98:98	98:98	98:98	45	8	0
812003431	3	09:00	22:00	07:00	07:30	98:98	98:98	98:98	06:30	06:30	09:00	09:00	09:00	2	06:30	08:00	08:00	08:00	40:00	98:98	45	8	0
812003555	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	08:20	99:99	99:99	99:99	9	08:20	12:15	07:00	09:00	37:45	99:99	45	8	0
812003571	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	45	8	0
812003611	1	06:30	00:00	06:30	01:00	98:98	98:98	98:98	19:30	19:30	08:00	06:30	08:00	2	01:00	17:00	04:30	07:30	46:45	98:98	45	8	0
812003611	2	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	98:98	45	8	0
812003756	1	08:00	21:00	05:00	07:00	98:98	98:98	98:98	05:00	05:00	08:00	08:00	08:00	2	05:00	09:00	09:00	09:00	45:00	98:98	45	8	131.148
812003756	2	10:00	01:00	11:00	01:07	98:98	98:98	98:98	98:98	98:98	10:00	10:00	10:00	2	00:00	08:00	08:00	08:00	40:00	98:98	45	8	131.148
812003951	1	09:00	21:30	06:30	07:30	98:98	98:98	98:98	98:98	98:98	09:00	09:00	09:00	2	98:98	98:98	98:98	98:98	98:98	98:98	45	8	131.148
812003951	2	10:00	22:00	08:00	06:00	98:98	98:98	98:98	03:00	03:00	10:00	07:00	08:30	2	03:00	08:00	99:99	07:00	30:15	98:98	45	8	131.148
812004011	1	10:15	23:00	09:15	01:00	98:98	98:98	98:98	98:98	98:98	99:99	99:99	99:99	2	00:00	08:00	99:99	07:00	28:00	98:98	45	8	131.148
812004011	2	07:30	22:00	05:30	05:00	98:98	98:98	98:98	03:45	04:00	99:99	99:99	08:00	9	04:00	09:00	99:99	08:00	54:00	98:98	45	8	131.148
812004112	1	07:30	23:00	06:30	14:41	98:98	98:98	98:98	98:98	09:00	07:30	07:30	07:30	2	09:00	09:00	08:00	08:30	43:00	98:98	45	8	131.148
812004112	2	10:00	23:00	09:00	11:41	98:98	98:98	98:98	08:30	08:30	09:00	08:00	08:00	2	08:30	11:00	05:00	10:00	35:00	98:98	45	8	131.148
812004119	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	98:98	99:99	99:99	08:00	2	98:98	98:98	98:98	98:98	98:98	98:98	45	8	60.692
812004119	2	08:30	12:00	20:30	09:00	98:98	98:98	98:98	04:40	04:40	08:30	07:00	07:00	1	04:40	08:45	08:00	08:30	38:30	98:98	45	8	60.692
812004171	1	07:30	21:00	04:30	01:45	98:98	98:98	98:98	98:98	00:00	07:30	07:30	07:30	2	00:00	12:00	10:00	11:00	44:00	98:98	45	8	211.494
812004171	2	07:10	21:15	04:25	01:50	98:98	98:98	98:98	00:15	00:30	07:10	07:10	07:10	2	00:30	10:00	06:00	09:00	36:30	98:98	45	8	211.494
812004271	1	06:30	22:30	05:00	10:30	98:98	98:98	98:98	98:98	08:15	06:30	06:30	06:30	2	08:15	08:15	99:99	08:15	41:15	98:98	45	8	131.148
812004271	2	01:30	02:45	04:15	11:15	10:00	09:30	19:30	15:15	17:30	10:00	07:00	07:30	1	12:00	09:30	99:99	08:30	17:30	98:98	45	8	131.148
812004311	1	10:00	23:00	09:00	15:30	98:98	98:98	98:98	98:98	08:00	10:00	10:00	10:00	2	08:00	08:00	08:00	08:00	40:00	98:98	45	8	211.494
812004311	2	02:00	16:30	18:30	06:00	10:00	00:00	10:00	07:30	07:45	10:00	08:00	09:30	2	00:25	10:15	07:45	08:45	60:45	98:98	45	8	211.494
812004351	1	11:00	11:30	22:30	02:30	98:98	98:98	98:98	00:15	00:30	10:00	08:00	09:00	1	00:30	10:15	02:15	08:00	54:45	98:98	45	8	131.148
812004352	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	98:98	99:99	08:00	05:00	06:30	2	99:99	99:99	99:99	99:99	99:99	99:99	45	8	211.494
812004352	2	09:00	03:00	12:00	15:11	98:98	98:98	98:98	04:00	04:15	10:00	08:00	09:00	2	03:11	09:45	99:99	06:30	30:00	98:98	45	8	211.494
812004411	1	08:30	01:00	09:30	07:00	98:98	98:98	98:98	04:00	04:30	08:30	08:30	08:30	2	04:30	12:00	99:99	10:00	44:00	98:98	45	8	131.148
812004451	1	07:30	22:00	05:30	19:00	98:98	98:98	98:98	98:98	08:00	07:30	07:30	07:30	2	00:00	08:00	08:00	08:00	40:00	98:98	45	8	211.494
812004451	2	10:00	00:30	10:30	14:00	98:98	98:98	98:98	98:98	98:98	10:00	07:00	08:00	2	98:98	98:98	98:98	98:98	98:98	98:98	45	8	211.494
812004451	3	08:30	22:00	06:30	18:00	98:98	98:98	98:98	14:00	98:98	08:30	08:30	08:30	2	98:98	98:98	98:98	98:98	98:98	98:98	45	8	211.494
812004451	4	05:00	15:00	20:00	04:30	98:98	98:98	98:98	09:30	10:00	10:00	05:00	08:00	2	00:30	10:00	06:45	08:00	26:30	98:98	45	8	211.494
812004451	5	01:30	15:00	16:30	08:00	08:00	23:00	07:00	03:30	04:00	08:00	08:00	08:00	2	00:30	13:00	02:45	06:45	20:15	98:98	45	8	211.494
812004471	1	08:30	03:00	11:30	10:00	98:98	98:98	98:98	98:98	03:00	08:30	04:15	06:00	2	03:00	08:00	03:00	08:00	35:00	98:98	45	8	131.148
812004471	2	08:00	23:00	07:00	14:30	98:98	98:98	98:98	09:30	09:30	08:00	08:00	08:00	2	09:30	09:30	99:99	99:99	29:30	98:98	45	8	131.148
812004472	1	97:97	97:97	97:97	97:97	97:97	97:97	97:97	97:97	97:97	97:97	97:97	97:97	7	97:97	97:97	97:97	97:97	97:97	97:97	45	8	60.692
812004472	2	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	2	99:99	99:99	99:99	99:99	99:99	98:98	45	8	60.692
812004472	3	03:00	14:00	17:00	07:00	09:00	22:00	07:00	99:99	99:99	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	98:98	45	8	60.692
812004635	1	06:00	22:00	04:00	22:30	98:98	98:98	98:98	98:98	00:00	08:00	05:00	07:00	2	00:00	99:99	99:99	08:00	48:00	98:98	45	8	211.494
812004635	2	08:00	08:00	16:00	10:30	98:98	98:98	98:98	09:30	09:30	08:00	08:00	08:00	2	02:30	12:00	10:00	12:00	55:00	98:98	45	8	211.494
812004651	1	09:00	08:00	17:00	16:45	98:98	98:98	98:98	98:98	12:00	09:00	08:00	09:00	2	07:00	12:00	12:00	12:00	48:00	98:98	45	8	131.148
812004651	2	05:30	01:00	06:30	03:15	98:98	98:98	98:98	01:00	01:45	08:00	05:00	07:00	2	01:45	09:00	05:00	06:00	45:00	98:98	45	8	131.148
812004651	3	08:30	20:30	05:00	04:45	98:98	98:98	98:98	03:00	03:00	08:30	08:30	08:30	2	03:00	08:30	99:99	08:00	34:00	98:98	45	8	131.148
812004755	1	06:15	20:00	02:15	01:40	98:98	98:98	98:98	98:98	00:00	06:15	03:00	04:00	2	00:00	11:00	10:00	10:00	60:00	98:98	45	8	211.494
812004755	2	04:00	21:00	01:00	02:55	98:98	98:98	98:98	12:15	12:45	10:00	08:00	08:00	1	02:55	10:00	00:15	09:00	31:00	98:98	45	8	211.494
812004756	1	09:00	22:00	07:00	18:12	98:98	98:98	98:98	13:00	13:00	09:00	07:00	08:00	2	01:12	13:15	06:00	10:00	20:00	28:00	45	8	131.148
812004771	1	12:00	22:00	10:00	14:30	98:98	98:98	98:98	09:30	00:00	12:00	08:00	10:00	2	00:00	00:00	00:00	00:00	00:00	98:98	45	8	211.494
812004771	2	02:00	14:00	16:00	08:30	08:00	23:30	07:30	04:00	04:30	08:00	06:00	07:30	2	00:25	11:45	03:00	10:00	40:15	98:98	45	8	211.494
812004772	1	08:00	23:00	07:00	12:30	98:98	98:98	98:98	98:98	09:00	08:00	08:00	08:00	2	09:00	09:00	09:00	09:00	45:00	98:98	45	8	131.148
812004772	2	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	45	8	131.148
812004772	3	09:30	21:00	06:30	13:00	98:98	98:98	98:98	05:00	09:00	09:30	07:00	08:00	2	09:00	10:00	99:99	10:00	50:00	98:98	45	8	131.148
812004773	1	08:45	21:00	05:45	07:30	98:98	98:98	98:98	98:98	05:00	09:00	07:00	08:00	2	05:00	08:00	08:00	08:00	40:00	98:98	45	8	131.148
812004773	2	07:15	21:30	04:45	08:30	98:98	98:98	98:98	04:00	05:00	09:00	07:00	07:30	2	05:00	10:00	08:00	09:00	46:00	98:98	45	8	131.148
812004811	1	02:00	16:00	18:00	10:42	06:00	06:00	12:00	98:98	08:00	08:00	06:00	08:00	2	04:00	08:00	08:00	08:00	32:00	98:98	45	8	0
812004811	2	04:00	17:00	21:00	07:42	98:98	98:98	98:98	05:00	06:00	99:99	99:99	99:99	1	04:42	09:30	01:00	08:00	23:00	98:98	45	8	0
812004812	1	99:99	22:00	99:99	99:99	99:99	99:99	99:99	98:98	00:00	99:99	99:99	99:99	2	00:00	08:00	08:00	08:00	40:00	98:98	45	8	60.692
812004812	2	10:30	23:00	09:30	13:41	98:98	98:98	98:98	10:00	11:00	10:30	08:00	08:00	2	11:00	11:00	03:00	08:00	39:00	98:98	45	8	60.692
812004851	1	07:30	22:00	05:30	08:35	98:98	98:98	98:98	98:98	06:00	07:30	07:30	07:30	2	06:00	08:00	08:00	08:00	40:00	98:98	45	8	211.494
812004851	2	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	45	8	211.494
812004851	3	08:00	01:00	09:00	05:05	98:98	98:98	98:98	01:00	01:00	10:00	08:00	09:00	2	02:00	08:00	01:00	08:00	24:00	98:98	45	8	211.494
812004892	1	07:00	22:00	05:00	11:09	98:98	98:98	98:98	98:98	09:00	09:00	07:00	08:00	2	09:00	09:00	09:00	09:00	45:00	98:98	45	8	211.494
812004892	2	04:30	07:30	12:00	04:09	98:98	98:98	98:98	10:00	10:00	08:00	08:00	08:00	1	10:00	12:00	05:30	10:00	49:30	98:98	45	8	211.494
812004915	1	07:30	22:00	05:30	01:13	98:98	98:98	98:98	98:98	00:00	09:00	07:00	08:00	2	00:00	08:00	08:00	08:00	40:00	98:98	45	8	131.148
812004915	2	07:00	22:00	05:00	01:43	98:98	98:98	98:98	00:15	00:40	07:00	07:00	07:00	2	00:40	12:00	08:00	10:00	20:00	98:98	45	8	131.148
812004916	1	07:00	22:00	05:00	06:45	98:98	98:98	98:98	98:98	04:00	07:00	07:00	07:00	2	04:00	04:00	04:00	04:00	16:00	98:98	45	8	211.494
812004916	2	09:30	21:30	07:00	04:45	98:98	98:98	98:98	98:98	98:98	09:30	08:00	08:00	2	98:98	98:98	98:98	98:98	98:98	98:98	45	8	211.494
812004916	3	08:30	21:30	06:00	05:45	98:98	98:98	98:98	00:30	04:45	08:30	07:00	08:00	2	04:45	10:00	08:00	09:00	54:00	98:98	45	8	211.494
812004917	1	10:30	22:00	08:30	04:18	98:98	98:98	98:98	98:98	00:00	10:30	08:00	09:00	2	00:00	00:00	00:00	00:00	00:00	98:98	45	8	211.494
812004917	2	07:30	20:30	04:00	08:48	98:98	98:98	98:98	02:30	07:00	09:00	07:00	08:00	2	07:00	12:00	04:00	10:00	16:00	98:98	45	8	211.494
812004954	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	45	8	131.148
812004954	2	09:15	23:45	09:00	11:00	98:98	98:98	98:98	09:30	09:30	10:00	08:00	09:00	2	09:30	09:30	03:00	09:30	55:30	98:98	45	8	131.148
812004954	3	12:15	03:15	15:30	04:30	98:98	98:98	98:98	03:00	03:00	12:15	09:00	09:00	1	03:00	13:00	03:00	10:00	37:30	98:98	45	8	131.148
812004954	4	10:30	21:00	07:30	12:30	98:98	98:98	98:98	08:00	08:00	10:30	08:00	09:00	2	08:00	09:00	08:00	08:00	49:00	98:98	45	8	131.148
812004991	1	07:30	02:30	10:00	09:33	98:98	98:98	98:98	98:98	03:30	07:30	07:30	07:30	2	03:30	10:00	10:00	10:00	50:00	98:98	45	8	131.148
812004991	2	08:30	02:00	10:30	09:03	98:98	98:98	98:98	04:30	04:30	08:30	08:30	08:30	2	04:30	11:15	01:00	08:00	42:00	98:98	45	8	131.148
812005051	1	08:00	22:30	06:30	03:10	98:98	98:98	98:98	98:98	01:00	09:00	07:00	08:00	2	01:00	10:00	06:00	08:00	40:00	98:98	45	8	131.148
812005051	2	07:00	15:00	22:00	11:40	98:98	98:98	98:98	09:25	09:25	07:00	07:00	07:00	2	09:25	10:00	09:00	10:00	48:00	98:98	45	8	131.148
812005051	3	09:00	21:30	06:30	03:10	98:98	98:98	98:98	01:30	01:30	09:00	09:00	09:00	2	01:30	10:00	09:00	09:30	39:40	98:98	45	8	131.148
812005051	4	09:15	20:45	06:00	03:40	98:98	98:98	98:98	01:30	03:00	09:00	09:00	09:00	1	03:00	09:30	04:30	09:30	51:30	98:98	45	8	131.148
812005076	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	98:98	00:00	99:99	99:99	99:99	2	00:00	08:00	08:00	08:00	40:00	98:98	45	8	211.494
812005076	2	08:45	21:30	06:15	01:30	98:98	98:98	98:98	00:30	00:30	09:00	07:00	08:00	2	00:30	08:30	06:00	08:00	23:00	98:98	45	8	211.494
812005111	1	08:40	22:00	06:40	12:15	98:98	98:98	98:98	98:98	08:00	08:40	08:40	08:40	2	08:00	10:00	06:00	08:00	40:00	98:98	45	8	131.148
812005111	2	13:00	19:00	08:00	10:55	98:98	98:98	98:98	09:30	10:00	11:00	08:00	10:00	2	10:00	10:00	05:30	08:00	24:00	98:98	45	8	131.148
812005111	3	01:30	15:00	16:30	02:25	12:00	20:00	08:00	00:01	00:01	12:00	08:00	08:00	2	00:01	13:30	05:30	09:00	46:30	98:98	45	8	131.148
812005151	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	98:98	98:98	99:99	99:99	99:99	2	98:98	98:98	98:98	98:98	98:98	98:98	45	8	60.692
812005151	2	08:30	23:00	07:30	05:00	98:98	98:98	98:98	98:98	03:30	08:30	08:30	08:30	2	03:30	06:00	06:00	06:00	30:00	98:98	45	8	60.692
812005151	3	99:99	99:99	99:99	99:99	99:99	99:99	99:99	03:15	03:15	99:99	99:99	99:99	9	03:15	99:99	99:99	09:00	99:99	98:98	45	8	60.692
812005151	4	13:45	17:00	06:45	05:45	98:98	98:98	98:98	05:00	05:30	13:45	13:45	13:45	2	05:30	11:30	05:30	08:00	41:30	98:98	45	8	60.692
812005171	1	08:30	04:00	12:30	07:05	98:98	98:98	98:98	98:98	05:00	08:30	08:30	08:30	2	05:00	09:00	09:00	09:00	45:00	98:98	45	8	131.148
812005171	2	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	08:00	02:00	08:00	2	99:99	99:99	99:99	99:99	99:99	98:98	45	8	131.148
812005331	1	06:30	22:30	05:00	02:36	98:98	98:98	98:98	98:98	00:00	06:30	06:30	06:30	2	00:00	08:00	08:00	08:00	08:00	98:98	45	8	131.148
812005331	2	08:30	22:30	07:00	00:36	98:98	98:98	98:98	98:98	00:00	08:30	08:30	08:30	2	00:00	14:00	08:00	10:00	60:00	98:98	45	8	131.148
812005331	3	08:30	21:30	06:00	01:36	98:98	98:98	98:98	00:30	01:00	08:30	08:30	08:30	2	01:00	12:00	08:00	09:00	45:00	98:98	45	8	131.148
812005471	1	11:00	00:00	11:00	10:33	98:98	98:98	98:98	98:98	06:30	99:99	99:99	11:00	2	06:30	06:30	06:30	06:30	39:00	98:98	45	8	211.494
812005471	2	08:00	03:00	11:00	10:33	98:98	98:98	98:98	06:00	07:30	12:00	08:00	10:00	2	07:30	11:00	05:30	08:30	59:00	98:98	45	8	211.494
812005531	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	98:98	98:98	99:99	99:99	99:99	9	98:98	98:98	98:98	98:98	98:98	98:98	45	8	211.494
812005531	2	07:00	18:00	01:00	01:39	98:98	98:98	98:98	01:30	01:30	09:00	06:00	08:30	2	01:30	11:00	03:45	10:00	61:45	98:98	45	8	211.494
812005571	1	10:00	21:00	07:00	03:37	98:98	98:98	98:98	98:98	98:98	10:00	10:00	10:00	2	98:98	98:98	98:98	98:98	98:98	98:98	45	8	131.148
812005571	2	08:30	19:00	03:30	07:07	98:98	98:98	98:98	05:30	06:00	10:00	08:00	09:00	2	06:00	10:30	05:30	08:00	44:45	98:98	45	8	131.148
812005635	1	09:00	21:00	06:00	04:06	98:98	98:98	98:98	99:99	99:99	09:00	07:00	08:00	2	99:99	08:00	99:99	06:00	20:00	98:98	45	8	131.148
812005635	2	11:00	21:00	08:00	02:06	98:98	98:98	98:98	01:15	01:30	11:00	08:00	09:00	2	01:30	10:00	08:00	10:00	59:45	98:98	45	8	131.148
812005671	1	07:30	23:00	06:30	07:15	98:98	98:98	98:98	04:15	05:15	07:30	07:30	07:30	2	05:15	10:00	08:00	09:00	45:00	98:98	45	8	131.148
812005771	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	45	8	131.148
812005771	2	08:00	00:15	08:15	10:13	98:98	98:98	98:98	10:13	10:13	10:00	08:00	09:00	2	10:13	15:45	10:00	11:00	78:00	98:98	45	8	131.148
812005911	1	07:30	22:30	06:00	03:00	98:98	98:98	98:98	98:98	00:00	07:30	07:30	07:30	2	00:00	08:00	08:00	08:00	40:00	20:00	45	8	211.494
812005911	2	08:00	00:00	08:00	01:00	98:98	98:98	98:98	00:30	00:45	12:00	08:00	10:00	2	00:45	14:00	14:00	14:00	14:00	98:98	45	8	211.494
812005915	1	08:00	21:30	05:30	03:00	98:98	98:98	98:98	01:30	02:30	08:00	08:00	08:00	2	02:30	12:00	10:00	11:00	66:00	98:98	45	8	211.494
812005915	2	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	45	8	211.494
812005915	3	09:30	19:30	05:00	03:30	98:98	98:98	98:98	03:00	03:30	09:30	08:00	08:30	2	03:30	10:00	10:00	10:00	50:00	98:98	45	8	211.494
812005916	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	45	8	60.692
812005916	2	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	45	8	60.692
812005916	3	08:30	12:00	20:30	04:32	98:98	98:98	98:98	04:00	04:00	09:00	08:00	08:30	1	01:02	12:30	10:00	10:00	22:00	98:98	45	8	60.692
812005931	1	07:00	23:30	06:30	02:39	98:98	98:98	98:98	98:98	00:00	07:00	07:00	07:00	2	00:00	08:00	06:00	07:00	35:00	98:98	45	8	0
812005931	2	10:00	22:00	08:00	01:09	98:98	98:98	98:98	01:00	01:00	14:00	99:99	12:00	2	01:00	09:15	07:30	08:15	25:30	98:98	45	8	0
812005932	1	04:00	06:00	10:00	06:30	98:98	98:98	98:98	05:00	05:00	08:00	08:00	08:00	2	05:00	11:30	99:99	10:00	63:00	98:98	45	8	131.148
812005932	2	08:00	16:00	00:00	16:30	98:98	98:98	98:98	16:30	16:30	08:00	08:00	08:00	2	16:30	15:30	05:00	08:30	32:15	98:98	45	8	131.148
812005951	1	01:30	13:30	15:00	11:15	12:00	21:00	09:00	05:00	08:45	12:00	08:00	09:00	2	08:45	11:00	08:45	09:30	47:45	98:98	45	8	131.148
812005991	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	98:98	98:98	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	45	8	60.692
812005991	2	10:00	21:00	07:00	07:30	98:98	98:98	98:98	02:00	07:00	10:00	08:00	09:00	2	07:00	13:00	11:00	12:00	55:00	98:98	45	8	60.692
812005992	1	10:30	22:00	08:30	09:22	98:98	98:98	98:98	05:00	05:30	10:30	08:00	08:00	2	05:30	12:00	07:00	08:00	45:00	98:98	45	8	131.148
812005992	2	09:00	23:00	08:00	09:52	98:98	98:98	98:98	06:30	07:15	10:00	08:00	08:00	2	07:15	12:00	05:30	09:00	43:00	98:98	45	8	131.148
812006131	1	09:30	22:00	07:30	08:46	98:98	98:98	98:98	04:00	06:30	10:00	08:00	09:00	2	06:30	09:00	06:30	08:00	15:30	98:98	45	8	131.148
813003391	1	09:00	15:00	00:00	05:15	98:98	98:98	98:98	01:15	02:08	10:00	09:00	09:30	2	02:08	99:99	99:99	99:99	99:99	98:98	48	9	0
813003406	1	06:00	00:30	06:30	02:00	98:98	98:98	98:98	98:98	98:98	07:00	05:00	06:00	2	00:00	00:00	00:00	00:00	00:00	98:98	48	9	0
813003406	2	08:30	22:00	06:30	02:00	98:98	98:98	98:98	00:30	00:45	09:00	08:00	08:30	2	00:45	09:00	08:00	08:00	60:00	98:98	48	9	0
813003466	1	10:00	01:00	11:00	02:38	98:98	98:98	98:98	98:98	98:98	10:00	07:00	09:30	2	98:98	10:00	07:00	09:30	99:99	98:98	48	9	0
813003466	2	08:30	22:00	06:30	07:08	98:98	98:98	98:98	99:99	99:99	06:00	05:00	05:30	2	99:99	99:99	99:99	99:99	99:99	98:98	48	9	0
813003487	1	10:00	22:30	08:30	11:00	98:98	98:98	98:98	02:00	02:00	10:00	07:00	08:00	9	02:00	11:35	02:00	10:51	52:55	98:98	48	9	0
813003506	1	09:00	23:00	08:00	09:00	98:98	98:98	98:98	98:98	98:98	09:00	08:00	08:00	2	00:00	99:99	99:99	99:99	99:99	98:98	48	9	0
813003506	2	08:00	19:00	03:00	05:15	98:98	98:98	98:98	02:30	04:15	10:00	07:00	08:00	2	04:15	99:99	99:99	99:99	99:99	98:98	48	9	0
813003532	1	07:30	19:30	03:00	06:50	98:98	98:98	98:98	06:05	06:05	08:00	06:00	07:00	2	06:05	99:99	99:99	99:99	40:00	98:98	48	9	0
813003532	2	06:30	17:30	00:00	09:50	98:98	98:98	98:98	09:20	09:20	10:00	06:00	07:00	2	09:20	99:99	99:99	99:99	99:99	98:98	48	9	0
813003532	3	06:30	18:30	01:00	08:50	98:98	98:98	98:98	08:20	08:20	12:00	06:00	08:00	2	08:20	99:99	99:99	99:99	99:99	98:98	48	9	0
813003532	4	09:00	21:00	06:00	03:50	98:98	98:98	98:98	01:20	01:20	10:00	09:00	09:00	2	01:20	08:30	08:00	08:30	35:54	98:98	48	9	0
813003566	1	07:30	21:30	05:00	08:20	98:98	98:98	98:98	01:30	02:30	08:00	07:30	08:00	2	02:30	14:00	00:00	07:48	47:00	98:98	48	9	0
813003646	1	06:30	20:30	03:00	01:45	98:98	98:98	98:98	00:30	00:45	13:00	06:00	06:00	1	00:45	10:10	00:00	99:99	99:99	98:98	48	9	0
813003706	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	98:98	98:98	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	48	9	197.543
813003706	2	08:00	22:30	06:30	02:34	98:98	98:98	98:98	98:98	98:98	08:00	08:00	08:00	2	98:98	98:98	98:98	98:98	98:98	98:98	48	9	197.543
813003706	3	08:00	22:00	06:00	03:04	98:98	98:98	98:98	01:04	02:04	09:00	06:00	08:00	9	02:04	12:00	03:00	08:30	57:30	98:98	48	9	197.543
813003826	1	09:00	22:30	07:30	11:50	98:98	98:98	98:98	98:98	98:98	09:00	08:00	08:30	2	00:00	00:00	00:00	00:00	00:00	98:98	48	9	426.863
813003826	2	08:30	23:00	07:30	11:50	98:98	98:98	98:98	03:20	03:50	10:00	08:00	09:00	2	03:50	11:15	06:30	08:00	55:45	98:98	48	9	426.863
813003827	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	98:98	98:98	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	48	9	197.543
