CaseID	VehicleNumber	Axle	BrakeType	BRAPosition	ABSInstalled	ABSFunctional	AdjustorType	ChamberSize	ChamberType	StrokeType	LeftLength	RightLength	PSU	PSUStrata	RATWeight
818006196	2	5	1	2	0	0	2	20.56	14	2	3.18	2.7	75	11	0
818006273	2	1	1	1	1	1	2	17.22	12	2	1.91	2.86	75	11	67.552
818006273	2	2	1	1	1	1	2	20.56	14	2	2.54	2.54	75	11	67.552
818006273	2	3	1	1	1	1	2	20.56	14	2	2.54	2.54	75	11	67.552
818006273	2	4	1	2	1	1	2	20.56	14	2	1.91	1.9	75	11	67.552
818006273	2	5	1	2	1	1	2	20.56	14	2	1.9	1.9	75	11	67.552
819003346	1	1	1	1	99	99	99	9994	99	3	9994	9994	76	12	0
819003346	1	2	1	1	99	99	99	9994	99	3	9994	9994	76	12	0
819003346	1	3	1	1	99	99	99	9994	99	3	9994	9994	76	12	0
819003346	1	4	1	2	99	99	99	9994	99	3	9994	9994	76	12	0
819003346	1	5	1	2	99	99	99	9994	99	3	9994	9994	76	12	0
819003405	2	1	9	1	99	99	99	9994	99	3	9994	9994	76	12	0
819003405	2	2	9	1	99	99	99	9994	99	3	9994	9994	76	12	0
819003405	2	3	9	1	99	99	99	9994	99	3	9994	9994	76	12	0
819003405	2	4	9	2	99	99	99	9994	99	3	9994	9994	76	12	0
819003405	2	5	9	2	99	99	99	9994	99	3	9994	9994	76	12	0
819003588	2	1	9	1	99	99	99	9994	99	3	9994	9994	76	12	0
819003588	2	2	9	1	99	99	99	9994	99	3	9994	9994	76	12	0
819003865	1	1	1	1	0	0	2	18.34	13	2	9992	.95	76	12	179.933
819003865	1	2	1	1	0	0	1	20.56	14	2	9992	1.91	76	12	179.933
819003865	1	3	1	1	0	0	1	20.56	14	2	9992	6.03	76	12	179.933
819003865	1	4	3	2	0	0	1	8887	88	3	8887	8887	76	12	179.933
819003865	1	5	3	2	0	0	1	8887	88	3	8887	8887	76	12	179.933
819004045	1	1	1	1	99	99	1	17.22	12	2	9994	9994	76	12	339.044
819004045	1	2	1	1	99	99	1	20.56	14	2	8.07	8.87	76	12	339.044
819004045	1	3	1	1	99	99	1	20.56	14	2	15.32	14.52	76	12	339.044
819004045	1	4	1	2	99	99	1	20.56	14	2	16.13	15.32	76	12	339.044
819004045	1	5	1	2	99	99	1	20.56	14	2	14.52	16.13	76	12	339.044
819004425	1	1	1	1	1	99	99	9999	99	9	9999	9999	76	12	339.044
819004425	1	2	1	1	99	99	99	9999	99	9	9999	9999	76	12	339.044
819004425	1	3	1	1	1	99	99	9999	99	9	9999	9999	76	12	339.044
819004425	1	4	1	2	99	99	99	9999	99	9	9999	9999	76	12	339.044
819004425	1	5	1	2	99	99	99	9999	99	9	9999	9999	76	12	339.044
819004525	2	1	1	1	1	1	1	16.19	11	2	2.86	2.86	76	12	64.704
819004525	2	2	1	1	1	1	1	20.56	14	2	3.81	3.81	76	12	64.704
819004525	2	3	1	1	1	1	1	20.56	14	2	3.81	3.81	76	12	64.704
819004525	2	4	1	2	1	1	1	20.56	14	2	3.49	3.49	76	12	64.704
819004525	2	5	1	2	1	1	1	20.56	14	2	3.49	3.49	76	12	64.704
819004625	2	1	1	1	99	99	99	9994	99	3	9994	9994	76	12	339.044
819004625	2	2	1	1	99	99	99	9994	99	3	9994	9994	76	12	339.044
819004625	2	3	1	1	99	99	99	9994	99	3	9994	9994	76	12	339.044
819004625	2	4	9	2	99	99	99	9994	99	3	9994	9994	76	12	339.044
819004625	2	5	9	2	99	99	99	9994	99	3	9994	9994	76	12	339.044
819004665	3	1	1	1	0	0	1	17.22	12	1	9994	9994	76	12	64.704
819004665	3	2	1	1	0	0	1	20.56	14	1	4.45	3.8	76	12	64.704
819004665	3	3	1	1	0	0	1	20.56	14	1	3.8	4.4	76	12	64.704
819004665	3	4	1	2	1	1	2	20.56	14	1	3.49	3.81	76	12	64.704
819004665	3	5	1	2	1	1	2	20.56	14	1	4.13	3.5	76	12	64.704
819004666	1	1	1	1	99	99	99	9994	99	3	9994	9994	76	12	179.933
819004666	1	2	1	1	99	99	1	9994	99	3	9994	9994	76	12	179.933
819004666	1	3	1	1	99	99	1	9994	99	3	9994	9994	76	12	179.933
819004765	1	1	1	1	0	0	1	17.22	12	2	.13	.13	76	12	179.933
819004765	1	2	1	1	0	0	1	20.56	14	2	4.45	5.71	76	12	179.933
819004765	1	3	1	1	0	0	1	20.56	14	2	4.76	4.45	76	12	179.933
819004765	1	4	1	2	0	0	1	20.56	14	2	4.76	4.76	76	12	179.933
819004765	1	5	1	3	0	0	1	20.56	14	2	9999	9999	76	12	179.933
819005086	1	1	1	9	0	0	1	17.22	12	2	5.08	6.03	76	12	179.933
819005086	1	2	1	9	0	0	1	20.56	14	2	9992	6.35	76	12	179.933
819005086	1	3	1	9	0	0	1	20.56	14	2	6.35	4.92	76	12	179.933
819005086	1	4	1	9	0	0	2	20.56	14	2	5.71	5.39	76	12	179.933
819005086	1	5	1	9	0	0	2	20.56	14	2	9992	6.35	76	12	179.933
819005325	1	1	1	1	0	0	2	18.34	13	2	9994	9994	76	12	339.044
819005325	1	2	1	1	0	0	2	20.56	14	2	9994	9994	76	12	339.044
819005325	1	3	1	1	0	0	2	20.56	14	2	9994	9994	76	12	339.044
819005325	1	4	1	2	0	0	2	20.56	14	2	9994	9994	76	12	339.044
819005325	1	5	1	2	0	0	2	20.56	14	2	9994	9994	76	12	339.044
819005385	4	1	1	1	99	99	99	18.33	13	2	9999	9999	76	12	179.933
819005385	4	2	1	1	99	99	99	20.55	14	2	9999	9999	76	12	179.933
819005385	4	3	1	2	99	99	99	20.55	14	2	9999	9999	76	12	179.933
819005385	4	4	1	3	99	99	99	20.55	14	2	9999	9999	76	12	179.933
819005385	4	5	1	3	99	99	99	20.55	14	2	9999	9999	76	12	179.933
819005527	1	1	1	1	1	99	2	17.22	12	2	9994	2.54	76	12	339.044
819005527	1	2	1	1	99	99	2	20.56	14	2	3.2	2.9	76	12	339.044
819005527	1	3	1	1	99	99	2	20.56	14	2	2.9	2.5	76	12	339.044
819005527	1	4	1	2	99	99	2	9994	99	3	9994	9994	76	12	339.044
819005527	1	5	1	2	99	99	2	9994	99	3	9994	9994	76	12	339.044
819005585	1	1	1	1	0	0	1	18.34	13	2	9994	9994	76	12	339.044
819005585	1	2	1	1	0	0	2	20.56	14	2	9994	9994	76	12	339.044
819005585	1	3	1	2	0	0	2	20.56	14	2	9994	9994	76	12	339.044
819005585	1	4	1	2	0	0	2	20.56	14	2	9994	9994	76	12	339.044
819005627	1	1	1	1	0	0	1	18.34	13	2	9994	9994	76	12	339.044
819005627	1	2	1	1	0	0	2	20.56	14	1	9994	9994	76	12	339.044
819005627	1	3	1	1	0	0	2	20.56	14	1	9994	9994	76	12	339.044
819005627	1	4	1	2	0	0	2	20.56	14	1	9994	9994	76	12	339.044
819005627	1	5	1	2	0	0	2	20.56	14	1	9994	9994	76	12	339.044
819005645	2	1	9	1	0	0	99	8887	88	3	8887	8887	76	12	64.704
819005645	2	2	1	1	0	0	1	20.56	14	2	5.08	5.08	76	12	64.704
819005645	2	3	1	1	0	0	1	20.56	14	2	5.08	9994	76	12	64.704
819005645	2	4	1	2	0	0	1	20.56	14	2	5	5	76	12	64.704
819005645	2	5	1	2	0	0	1	20.56	14	2	6.35	6.35	76	12	64.704
819005865	1	1	1	1	0	0	1	24	1	2	9994	9994	76	12	339.044
819005865	1	2	1	1	0	0	1	30	14	1	9994	9994	76	12	339.044
819005865	1	3	1	1	0	0	1	30	14	1	9994	9994	76	12	339.044
819005865	1	4	1	2	0	0	1	30	14	1	9994	9994	76	12	339.044
819005865	1	5	1	2	0	0	1	30	14	1	9994	9994	76	12	339.044
819006025	3	1	1	1	0	0	1	18.34	13	2	3.18	3.2	76	12	179.933
819006025	3	2	1	1	0	0	2	20.56	14	2	6.19	5.72	76	12	179.933
819006025	3	3	1	1	0	0	2	20.56	14	2	6.35	5.08	76	12	179.933
819006025	3	4	1	2	0	0	2	20.56	14	2	5.08	4.72	76	12	179.933
819006025	3	5	1	2	0	0	2	20.56	14	2	5.08	5.08	76	12	179.933
819006065	1	1	1	1	0	0	1	18.34	13	2	3.65	4.13	76	12	179.933
819006065	1	2	1	1	0	0	1	20.55	14	1	5.08	.64	76	12	179.933
819006065	1	3	1	2	0	0	1	20.55	14	1	6.35	3.81	76	12	179.933
819006065	1	4	1	3	0	0	1	20.55	14	1	5.72	5.4	76	12	179.933
819006065	1	5	1	3	0	0	1	20.55	14	1	4.76	4.76	76	12	179.933
820003685	1	1	1	2	99	99	99	9994	99	3	9994	9994	78	12	0
820003685	1	2	1	2	99	99	99	9994	99	3	9994	9994	78	12	0
820003685	1	3	1	9	99	99	99	9994	99	3	9994	9994	78	12	0
820003685	1	4	1	9	99	99	99	9994	99	3	9994	9994	78	12	0
820003685	1	5	1	9	99	99	99	9994	99	3	9994	9994	78	12	0
820003686	3	1	1	1	1	99	99	9999	99	9	9999	9999	78	12	0
820003686	3	2	1	1	1	99	99	9999	99	9	9999	9999	78	12	0
820003686	3	3	1	2	99	99	99	9999	99	9	9999	9999	78	12	0
820003686	3	4	1	2	99	99	99	9999	99	9	9999	9999	78	12	0
820003742	1	1	1	1	0	0	99	17.22	12	3	9994	9994	78	12	138.103
820003742	1	2	1	1	0	0	99	20.56	14	3	9994	9994	78	12	138.103
820003742	1	3	1	1	0	0	99	20.56	14	3	9994	9994	78	12	138.103
820003742	1	4	1	2	0	0	99	20.56	14	3	9994	9994	78	12	138.103
820003742	1	5	1	2	0	0	99	20.56	14	3	9994	9994	78	12	138.103
820003765	2	1	9	1	99	99	99	9994	99	3	9994	9994	78	12	49.662
820003765	2	2	9	1	99	99	99	9994	99	3	9994	9994	78	12	49.662
820003765	2	3	9	1	99	99	99	9994	99	3	9994	9994	78	12	49.662
820003922	2	1	1	1	1	1	1	9999	99	9	1.9	1.9	78	12	49.662
820003922	2	2	1	1	1	1	1	20.56	14	2	1.9	1.9	78	12	49.662
820003922	2	3	1	2	1	1	1	20.56	14	2	1.9	1.9	78	12	49.662
820003922	2	4	1	2	1	1	1	20.56	14	2	1.9	1.9	78	12	49.662
820003922	2	5	1	9	1	1	1	20.56	14	2	2.21	2.21	78	12	49.662
820003962	1	1	1	1	1	99	1	17.22	21	1	2.86	3.81	78	12	260.223
820003962	1	2	1	1	1	99	1	20.56	24	1	2.86	3.17	78	12	260.223
820003962	1	3	1	1	1	99	1	20.56	24	1	2.54	2.54	78	12	260.223
820003962	1	4	1	9	1	99	1	20.56	24	1	2.54	2.86	78	12	260.223
820003962	1	5	1	9	1	99	1	20.56	24	1	2.54	2.54	78	12	260.223
820003982	1	1	1	1	99	99	99	9994	99	3	9994	9994	78	12	260.223
820003982	1	2	1	1	99	99	99	9994	99	3	9994	9994	78	12	260.223
820003982	1	3	1	1	99	99	99	9994	99	3	9994	9994	78	12	260.223
820003982	1	4	1	2	99	99	99	9994	99	3	9994	9994	78	12	260.223
820003982	1	5	1	2	99	99	99	9994	99	3	9994	9994	78	12	260.223
820004042	1	1	1	9	0	0	2	9994	99	3	9994	9994	78	12	138.103
820004042	1	2	1	9	0	0	2	9994	99	3	9994	9994	78	12	138.103
820004042	1	3	1	9	0	0	2	9994	99	3	9994	9994	78	12	138.103
820004042	1	4	1	9	0	0	2	9994	99	3	9994	9994	78	12	138.103
820004042	1	5	1	9	0	0	2	9994	99	3	9994	9994	78	12	138.103
820004043	2	1	1	1	0	0	1	9999	99	9	9999	9999	78	12	138.103
820004043	2	2	1	1	0	0	1	9999	99	9	9999	9999	78	12	138.103
820004043	2	3	1	1	0	0	1	9999	99	9	9999	9999	78	12	138.103
820004043	2	4	1	2	0	0	1	9999	99	9	9999	9999	78	12	138.103
820004043	2	5	1	2	0	0	1	9999	99	9	9999	9999	78	12	138.103
820004062	2	1	1	1	0	0	1	17.22	12	1	4.44	3.81	78	12	138.103
820004062	2	2	1	1	0	0	1	20.56	14	1	4.44	4.44	78	12	138.103
820004062	2	3	1	9	0	0	1	20.56	14	1	3.81	4.45	78	12	138.103
820004222	1	1	1	1	99	99	99	9994	99	3	9994	9994	78	12	260.223
820004222	1	2	1	1	99	99	99	9994	99	3	9994	9994	78	12	260.223
820004222	1	3	1	1	99	99	99	9994	99	3	9994	9994	78	12	260.223
820004222	1	4	1	2	99	99	99	9994	99	3	9994	9994	78	12	260.223
820004222	1	5	1	2	99	99	99	9994	99	3	9994	9994	78	12	260.223
820004382	1	1	1	1	1	1	2	8887	34	3	8887	8887	78	12	49.662
820004382	1	2	1	1	1	1	2	20.6	14	2	5.87	7.3	78	12	49.662
820004382	1	3	1	2	1	1	2	20.56	14	2	5.39	5.24	78	12	49.662
820004382	1	4	1	2	1	1	2	20.6	14	2	7.3	6.66	78	12	49.662
820004382	1	5	1	3	1	1	2	20.56	14	2	5.08	5.08	78	12	49.662
820004382	1	6	1	3	1	1	2	20.56	14	2	5.08	4.76	78	12	49.662
820004422	1	1	1	1	0	99	1	17.22	12	1	3.49	3.49	78	12	260.223
820004422	1	2	1	1	0	99	1	20.56	14	1	3.17	3.17	78	12	260.223
820004422	1	3	1	1	0	99	1	20.56	14	1	2.54	1.91	78	12	260.223
820004422	1	4	1	9	1	99	1	20.56	14	1	3.49	3.81	78	12	260.223
820004422	1	5	1	9	1	99	1	20.56	14	1	3.49	3.49	78	12	260.223
820004462	1	1	1	1	0	0	1	9999	12	2	9992	9992	78	12	49.662
820004462	1	2	1	1	0	0	1	9999	14	2	13.96	14.59	78	12	49.662
820004462	1	3	1	2	0	0	1	9999	14	2	9.52	9.52	78	12	49.662
820004462	1	4	1	3	0	0	1	9999	14	2	9.84	9.52	78	12	49.662
820004462	1	5	1	3	0	0	1	9999	14	2	8.88	14.59	78	12	49.662
820004482	2	1	1	1	0	0	1	17.22	12	9	3.8	2.5	78	12	138.103
820004482	2	2	1	1	0	0	99	20.56	14	9	9994	9994	78	12	138.103
820004482	2	3	1	1	0	0	99	20.56	14	9	9994	9994	78	12	138.103
820004482	2	4	1	2	0	0	99	20.56	14	9	3.81	4.44	78	12	138.103
820004482	2	5	1	2	0	0	99	20.56	14	9	4.76	3.49	78	12	138.103
820004643	1	1	1	1	0	0	2	17.2	12	2	9994	9994	78	12	260.223
820004643	1	2	1	1	0	0	2	20.6	14	2	9994	9994	78	12	260.223
820004643	1	3	1	1	0	0	2	20.6	14	2	9994	9994	78	12	260.223
820004643	1	4	1	2	1	1	1	20.6	14	2	2.86	3.49	78	12	260.223
820004643	1	5	1	2	1	1	1	20.6	14	2	2.86	3.17	78	12	260.223
820004783	1	1	1	1	0	0	1	17.22	12	2	2.8	2.8	78	12	138.103
820004783	1	2	1	1	0	0	1	20.56	14	2	2.54	3.5	78	12	138.103
820004783	1	3	1	1	0	0	1	20.56	14	2	2.54	2.54	78	12	138.103
820004783	1	4	1	2	0	0	1	20.56	14	2	9992	9992	78	12	138.103
820004783	1	5	1	2	0	0	1	20.56	14	2	9992	9994	78	12	138.103
820004822	2	1	1	1	0	0	1	17.22	12	2	2.86	3.17	78	12	49.662
820004822	2	2	1	1	0	0	1	17.22	12	2	4.12	4.12	78	12	49.662
820004822	2	3	1	1	0	0	1	20.56	14	2	5.08	3.81	78	12	49.662
820004822	2	4	1	2	0	0	1	20.56	14	2	.13	2.86	78	12	49.662
820004822	2	5	1	2	0	0	1	20.56	14	2	2.86	2.54	78	12	49.662
820004862	1	1	1	1	0	99	99	17.22	12	2	6.03	6.03	78	12	49.662
820004862	1	2	1	1	0	99	99	20.56	14	2	6.35	3.81	78	12	49.662
820004862	1	3	1	1	0	99	99	20.56	14	2	6.4	4.13	78	12	49.662
820004862	1	4	1	2	0	99	99	20.6	14	2	9994	9994	78	12	49.662
820004862	1	5	1	2	0	99	99	20.6	14	2	9994	9994	78	12	49.662
820004862	2	1	1	1	99	99	99	17.2	12	2	9994	9994	78	12	49.662
820004862	2	2	1	1	99	99	99	20.6	14	2	9994	9994	78	12	49.662
820004862	2	3	1	1	99	99	99	20.6	14	2	9994	9994	78	12	49.662
820004862	2	4	1	2	99	99	99	20.6	14	2	9994	9994	78	12	49.662
820004862	2	5	1	2	99	99	99	20.6	14	2	9994	9994	78	12	49.662
820004962	3	1	1	1	0	0	1	8887	34	9	.32	.16	78	12	138.103
820004962	3	2	1	1	0	0	1	8887	34	9	.16	.16	78	12	138.103
820004962	3	3	1	1	0	0	1	8887	34	9	.16	.16	78	12	138.103
820004962	3	4	1	2	0	0	1	18.34	13	2	1.9	1.9	78	12	138.103
820004962	3	5	1	2	0	0	1	18.34	13	2	1.27	1.59	78	12	138.103
820004963	1	1	1	1	0	0	2	17.22	12	2	9994	2.86	78	12	260.223
820004963	1	2	1	1	0	0	2	20.56	14	2	2.54	2.86	78	12	260.223
820004963	1	3	1	1	0	0	2	20.56	14	2	3.81	3.81	78	12	260.223
820004963	1	4	1	2	1	99	2	20.56	14	2	2.54	3.17	78	12	260.223
820004963	1	5	1	2	1	99	2	20.56	14	2	3.17	4.44	78	12	260.223
820005022	1	1	1	1	0	99	2	17.22	12	1	9992	9992	78	12	260.223
820005022	1	2	1	1	0	99	2	20.56	14	1	5.39	5.39	78	12	260.223
820005022	1	3	1	1	0	99	2	20.56	14	1	5.39	5.39	78	12	260.223
820005022	1	4	1	2	1	99	1	20.56	14	2	13.96	14.28	78	12	260.223
820005022	1	5	1	2	1	99	1	20.56	14	2	13.96	13.96	78	12	260.223
820005022	2	1	1	1	0	99	1	17.22	12	1	3.81	3.81	78	12	260.223
820005022	2	2	1	1	0	99	1	20.56	14	1	6.35	5.71	78	12	260.223
820005022	2	3	1	2	0	99	1	20.56	14	1	6.66	6.35	78	12	260.223
820005022	2	4	1	3	0	99	1	20.56	14	1	9994	9994	78	12	260.223
820005022	2	5	1	3	0	99	1	20.6	24	1	9994	9994	78	12	260.223
820005082	2	1	1	1	0	0	1	17.22	12	2	2.54	3.17	78	12	138.103
820005082	2	2	1	1	0	0	1	20.56	14	2	3.81	4.13	78	12	138.103
820005082	2	3	1	1	0	0	1	20.56	14	2	3.81	3.81	78	12	138.103
820005082	2	4	1	2	0	0	1	20.56	14	2	3.81	4.12	78	12	138.103
820005082	2	5	1	3	0	0	1	20.56	14	2	2.54	2.86	78	12	138.103
820005082	2	6	1	3	0	0	1	20.56	14	2	3.17	3.17	78	12	138.103
820005102	2	1	1	1	1	1	2	17.22	12	2	3.49	3.17	78	12	49.662
820005102	2	2	1	1	1	1	2	20.56	14	2	3.81	3.81	78	12	49.662
820005102	2	3	1	1	1	1	2	20.56	14	2	3.81	3.81	78	12	49.662
820005102	2	4	1	2	1	1	2	20.56	14	2	3.49	3.17	78	12	49.662
820005102	2	5	1	2	1	1	2	20.56	14	2	3.81	3.17	78	12	49.662
820005202	2	1	1	1	0	99	1	18.34	13	2	2.54	2.54	78	12	49.662
820005202	2	2	1	1	0	99	1	20.56	14	2	3.81	3.81	78	12	49.662
820005202	2	3	1	1	0	99	1	20.56	14	2	3.81	3.81	78	12	49.662
820005202	2	4	1	2	0	99	1	20.56	14	2	3.81	3.81	78	12	49.662
820005202	2	5	1	2	0	99	1	20.56	14	2	4.45	3.81	78	12	49.662
820005442	2	1	1	1	0	99	1	17.22	12	2	3.17	2.86	78	12	49.662
820005442	2	2	1	1	0	99	1	20.56	14	2	3.49	3.49	78	12	49.662
820005442	2	3	1	1	0	99	1	20.56	14	2	3.49	3.49	78	12	49.662
820005442	2	4	1	2	0	99	1	20.56	14	2	9994	9994	78	12	49.662
820005442	2	5	1	2	0	99	1	20.56	14	2	9994	9994	78	12	49.662
820005502	3	1	1	1	0	99	1	17.22	12	2	5.4	4.76	78	12	260.223
820005502	3	2	1	1	0	99	1	20.56	14	2	3.49	3.49	78	12	260.223
820005502	3	3	1	1	0	99	1	20.56	14	2	4.45	3.49	78	12	260.223
820005502	3	4	1	2	0	99	1	20.56	14	2	3.81	2.54	78	12	260.223
820005502	3	5	1	2	0	99	1	20.56	14	2	1.91	2.54	78	12	260.223
820005722	1	1	1	1	1	99	2	17.22	12	2	3.49	3.49	78	12	138.103
820005722	1	2	1	1	1	99	2	20.56	14	1	3.81	3.18	78	12	138.103
820005722	1	3	1	1	1	99	2	20.56	14	1	4.76	3.81	78	12	138.103
820005722	1	4	1	2	1	99	2	20.56	14	1	5.08	3.18	78	12	138.103
820005722	1	5	1	3	1	99	2	20.56	14	1	3.49	3.8	78	12	138.103
820005722	2	1	1	1	0	99	1	17.22	12	2	2.54	4.45	78	12	138.103
820005722	2	2	1	1	0	99	1	20.56	14	1	4.76	4.45	78	12	138.103
820005722	2	3	1	1	0	99	1	20.56	14	1	3.81	3.81	78	12	138.103
820005922	2	1	1	1	1	1	2	17.22	12	2	3.81	3.49	78	12	138.103
820005922	2	2	1	1	1	1	2	20.64	14	2	3.49	3.49	78	12	138.103
820005922	2	3	1	3	0	0	1	20.56	14	2	3.18	2.22	78	12	138.103
820005922	2	4	1	3	0	0	1	20.56	14	2	1.91	2.22	78	12	138.103
820005922	2	5	1	9	0	0	1	20.56	14	2	2.54	2.22	78	12	138.103
820005942	2	1	1	1	1	1	2	17.22	12	2	3.49	4.13	78	12	260.223
820005942	2	2	1	1	1	1	2	20.56	14	1	3.81	4.13	78	12	260.223
820005942	2	3	1	1	1	1	2	20.56	14	1	3.81	4.13	78	12	260.223
820005942	2	4	1	2	0	1	2	20.56	14	1	4.45	4.76	78	12	260.223
820005942	2	5	1	2	0	1	2	20.56	14	1	4.45	5.08	78	12	260.223
820006002	2	1	1	1	99	99	99	9994	99	3	9994	9994	78	12	49.662
820006002	2	2	1	1	99	99	99	9994	99	3	9994	9994	78	12	49.662
820006002	2	3	1	1	99	99	99	9994	99	3	9994	9994	78	12	49.662
820006002	2	4	1	2	99	99	99	9994	99	3	9994	9994	78	12	49.662
820006002	2	5	1	2	99	99	99	9994	99	3	9994	9994	78	12	49.662
820006003	2	1	1	1	1	1	2	17.22	12	2	3.81	3.49	78	12	138.103
820006003	2	2	1	1	1	1	2	20.56	14	2	3.17	3.17	78	12	138.103
820006003	2	3	1	1	1	1	2	20.56	14	2	3.81	3.81	78	12	138.103
820006003	2	4	1	2	1	1	1	20.56	14	2	3.49	3.49	78	12	138.103
820006003	2	5	1	2	1	1	1	20.56	14	2	2.86	3.81	78	12	138.103
820006082	3	1	1	1	0	0	1	17.2	12	2	3.18	3.49	78	12	138.103
820006082	3	2	1	1	0	0	1	20.6	14	2	4.13	3.81	78	12	138.103
820006082	3	3	1	1	0	0	1	20.6	14	2	3.81	3.49	78	12	138.103
820006082	3	4	1	2	1	1	1	20.6	14	2	3.81	4.13	78	12	138.103
820006082	3	5	1	3	1	1	1	20.6	14	2	3.49	4.45	78	12	138.103
820006082	3	6	1	3	1	1	1	20.6	14	2	3.81	4.45	78	12	138.103
820006142	3	1	1	1	0	0	1	17.2	12	2	2.86	2.86	78	12	49.662
820006142	3	2	1	1	0	0	1	22.9	15	2	3.49	3.18	78	12	49.662
820006162	1	1	1	1	1	99	2	17.2	12	2	8887	8887	78	12	260.223
820006162	1	2	1	1	1	99	2	20.6	14	2	3.81	3.81	78	12	260.223
820006162	1	3	1	1	1	1	2	20.6	14	2	3.81	3.81	78	12	260.223
820006162	1	4	1	2	1	1	2	20.6	14	2	3.81	3.49	78	12	260.223
820006162	1	5	1	2	1	1	2	20.6	14	1	4.13	4.13	78	12	260.223
820006182	2	1	1	1	1	1	2	17.2	12	2	3.81	3.81	78	12	49.662
820006182	2	2	1	1	1	1	2	20.6	14	2	3.81	4.45	78	12	49.662
820006182	2	3	1	1	1	1	2	20.6	14	2	4.76	5.08	78	12	49.662
820006182	2	4	1	2	1	1	2	20.6	14	2	4.76	3.81	78	12	49.662
820006182	2	5	1	2	1	1	2	20.6	14	2	4.45	4.76	78	12	49.662
820006202	2	1	1	1	0	0	2	17.22	12	2	3.18	3.81	78	12	260.223
820006202	2	2	1	1	0	0	2	20.6	14	2	2.86	3.18	78	12	260.223
820006202	2	3	1	1	0	0	2	20.6	14	2	3.49	3.81	78	12	260.223
820006202	2	4	1	2	0	0	1	20.6	14	2	3.81	3.81	78	12	260.223
820006202	2	5	1	2	0	0	1	20.6	14	2	4.13	4.45	78	12	260.223
820006242	2	1	1	1	0	0	2	17.2	12	2	2.86	2.86	78	12	49.662
820006242	2	2	1	1	0	0	2	20.6	14	2	3.81	3.18	78	12	49.662
820006242	2	3	1	1	0	0	2	20.6	14	2	4.13	4.45	78	12	49.662
820006242	2	4	1	2	0	0	2	20.6	14	2	3.81	5.08	78	12	49.662
820006242	2	5	1	2	0	0	2	20.6	14	2	4.76	5.08	78	12	49.662
820006265	2	1	1	1	0	0	2	17.22	12	2	2.54	3.49	78	12	138.103
820006265	2	2	1	1	0	0	2	20.56	14	2	4.44	3.81	78	12	138.103
820006265	2	3	1	1	0	0	2	20.56	14	2	6.67	4.76	78	12	138.103
820006265	2	4	1	2	0	0	2	20.56	14	2	3.81	3.81	78	12	138.103
820006265	2	5	1	2	0	0	2	20.56	14	2	3.81	3.81	78	12	138.103
820006282	1	1	1	1	0	0	2	8887	34	3	8887	8887	78	12	138.103
820006282	1	2	1	1	0	0	2	13.3	9	2	1.59	1.91	78	12	138.103
820006282	1	3	1	1	0	0	2	13.3	9	2	3.49	1.59	78	12	138.103
820006282	1	4	1	1	0	0	2	20.6	14	2	4.13	3.18	78	12	138.103
820006282	1	5	1	1	0	0	2	20.6	14	2	3.49	4.13	78	12	138.103
820006282	1	6	1	1	0	0	2	16.2	11	2	2.86	5.08	78	12	138.103
820006302	3	1	1	1	1	99	2	17.22	12	2	3.18	2.86	78	12	49.662
820006302	3	2	1	1	1	99	2	22.9	15	2	3.81	3.49	78	12	49.662
820006302	3	3	1	1	1	99	2	22.9	15	2	3.81	3.81	78	12	49.662
820006302	3	4	1	2	1	99	2	22.9	15	2	3.49	3.49	78	12	49.662
820006302	3	5	1	2	1	99	2	22.9	15	2	4.13	3.81	78	12	49.662
821003690	2	1	1	1	1	1	2	17.22	12	2	2.54	2.7	79	10	0
821003690	2	2	1	1	1	1	2	20.56	14	2	2.22	2.06	79	10	0
821003708	2	1	1	1	0	0	2	16.2	11	2	3.81	3.81	79	10	12.701
821003708	2	2	1	1	0	0	2	20.6	14	2	5.08	4.13	79	10	12.701
821003708	2	3	1	2	0	0	1	20.6	14	2	2.54	2.54	79	10	12.701
821003708	2	4	1	3	0	0	1	20.6	14	2	3.18	5.4	79	10	12.701
821003708	2	5	1	3	0	0	1	20.6	14	2	2.22	2.22	79	10	12.701
821003807	1	1	1	1	1	1	2	17.2	12	2	1.91	1.9	79	10	2.424
821003807	1	2	1	1	1	1	2	20.6	14	2	2.22	2.2	79	10	2.424
821003807	1	3	1	2	0	0	1	17.2	12	2	3.18	3.2	79	10	2.424
821003807	1	4	1	2	0	0	1	17.2	12	2	2.2	2.2	79	10	2.424
821003827	2	1	1	1	1	1	2	17.2	12	2	1.91	1.9	79	10	0
821003827	2	2	1	1	1	1	1	20.6	14	2	2.5	1.9	79	10	0
821003827	2	3	1	1	1	1	1	20.6	14	2	1.9	1.9	79	10	0
821003827	2	4	1	2	1	1	1	20.6	14	2	1.9	2.5	79	10	0
821003827	2	5	1	2	1	1	1	20.6	14	2	1.27	2.54	79	10	0
821003867	2	1	1	1	0	99	2	16.2	11	2	2.22	1.91	79	10	12.701
821003867	2	2	1	1	0	99	2	20.6	14	2	4.45	3.81	79	10	12.701
821003867	2	3	1	1	0	99	2	20.6	14	2	6.99	3.81	79	10	12.701
821003867	2	4	1	2	0	99	2	20.6	14	2	6.03	5.88	79	10	12.701
821003867	2	5	1	2	0	99	2	20.6	14	2	5.9	5.9	79	10	12.701
