CaseID	VehicleNumber	AirbagNumber	OccupantNumber	SeatRow1	SeatLocation1	SeatRow2	SeatLocation2	AirbagLocation	AirbagStatus	AirbagType	Depowered	Deployment	AirbagFailure	SwitchType	SwitchStatus	FlapsOpen	FlapsDamaged	AirbagDamage	DamageSource	PriorCrashes	PriorMaintenance	CDC	ContactOther	PSU	PSUStrata	RATWeight
814000161	1	1	2	1	3	9	9	3	1	4	0	1	0	0	7	1	0	0	50	1	0	1	0	49	7	50.061
814000161	1	2	1	1	1	9	9	1	1	4	0	1	0	0	7	1	0	0	50	1	0	1	0	49	7	50.061
814000241	2	1	1	1	1	9	9	1	9	4	1	7	99	0	7	60	60	60	60	9	9	60	60	49	7	80.73
814000261	1	1	1	1	1	9	9	1	1	4	1	7	0	0	7	60	60	60	60	9	9	60	60	49	7	50.061
814000261	2	1	2	1	3	9	9	2	1	4	1	7	0	0	7	60	60	60	60	9	9	60	60	49	7	50.061
814000261	2	2	1	1	1	9	9	1	1	4	1	7	0	0	7	60	60	60	60	9	9	60	60	49	7	50.061
814000261	3	1	1	1	1	9	9	1	1	4	1	7	0	0	7	60	60	60	60	9	9	60	60	49	7	50.061
814000381	1	1	1	1	1	9	9	1	1	4	1	1	99	0	7	99	99	99	59	9	9	1	0	49	7	23.167
814000401	1	1	1	1	1	9	9	1	1	1	1	1	0	0	7	1	0	0	50	1	0	1	0	49	7	80.73
814000401	1	2	99	1	3	9	9	2	1	1	1	1	0	0	7	1	0	5	5	9	9	99	0	49	7	80.73
814003494	2	1	1	1	1	9	9	1	1	4	1	7	0	0	7	60	60	60	60	9	9	60	60	49	7	50.061
814003588	1	1	1	1	1	9	9	1	1	4	0	1	0	0	7	79	99	99	59	9	9	1	0	49	7	50.061
814003608	1	1	1	1	1	9	9	1	1	4	0	7	0	0	7	60	60	60	60	9	9	60	60	49	7	50.061
814003908	1	1	2	1	3	9	9	2	1	4	0	1	0	0	7	1	0	0	50	9	9	1	0	49	7	50.061
814003908	1	2	1	1	1	9	9	1	1	4	0	1	0	0	7	1	0	0	50	9	9	1	0	49	7	50.061
814004493	1	1	1	1	1	9	9	1	9	4	0	7	79	0	7	60	60	60	60	9	9	60	60	49	7	50.061
814004494	1	1	1	1	1	9	9	1	1	4	1	1	0	0	7	99	99	99	59	9	9	1	0	49	7	50.061
815003535	1	1	1	1	1	9	9	1	1	4	0	1	0	0	7	99	99	99	59	9	9	2	0	72	4	0
815003756	1	1	1	1	1	9	9	1	1	4	1	1	0	9	8	1	0	0	50	9	9	2	0	72	4	0
815003756	3	1	1	1	1	9	9	1	1	4	0	7	0	0	7	60	60	60	60	9	9	60	60	72	4	0
815003857	1	1	1	1	1	9	9	1	9	4	99	7	99	9	8	60	60	60	60	9	9	60	60	72	4	58.657
815003857	2	1	1	1	1	9	9	1	1	4	0	1	99	9	8	79	99	99	59	9	9	2	0	72	4	58.657
815003857	2	2	1	1	1	9	9	2	1	4	0	1	99	9	8	99	99	99	99	9	9	99	99	72	4	58.657
815004096	1	1	1	1	1	9	9	1	1	1	0	7	0	0	7	60	60	60	60	9	9	60	60	72	4	58.657
815004212	1	1	1	1	1	9	9	1	1	4	0	7	0	0	7	60	60	60	60	9	9	60	60	72	4	58.657
815004212	2	1	1	1	1	9	9	1	1	4	1	1	0	0	7	1	0	0	50	9	9	1	0	72	4	58.657
815004212	4	1	1	1	1	9	9	1	1	4	0	7	0	0	7	60	60	60	60	9	9	60	60	72	4	58.657
815005812	1	1	1	1	1	9	9	1	1	4	0	7	0	0	7	60	60	60	60	9	9	60	60	72	4	58.657
815005812	1	2	2	1	3	9	9	99	1	4	0	7	0	0	7	60	60	60	60	9	9	60	60	72	4	58.657
815005814	1	1	1	1	1	9	9	1	1	4	0	1	0	0	7	1	0	0	50	9	9	1	0	72	4	58.657
815005992	1	1	1	1	1	9	9	1	1	1	1	7	0	0	7	60	60	60	60	9	9	60	60	72	4	58.657
815005992	3	1	2	1	3	9	9	3	1	4	1	7	0	0	7	60	60	60	60	9	9	60	60	72	4	58.657
815005992	3	2	1	1	1	9	9	1	1	4	1	7	0	0	7	60	60	60	60	9	9	60	60	72	4	58.657
815006256	1	1	1	1	1	9	9	1	1	4	1	1	0	0	7	1	0	0	50	9	9	1	0	72	4	9.937
815006294	1	1	1	1	1	9	9	1	1	1	1	7	0	0	7	60	60	60	60	1	0	60	60	72	4	58.657
815006352	1	1	1	1	1	9	9	1	1	1	1	7	0	0	7	60	60	60	60	9	9	60	60	72	4	58.657
815006352	2	1	1	1	1	9	9	1	1	1	1	7	0	0	7	60	60	60	60	9	9	60	60	72	4	58.657
816000021	5	1	1	1	1	9	9	1	1	4	99	7	0	0	7	60	60	60	60	9	9	60	60	73	5	60.371
816003502	1	1	1	1	1	9	9	1	1	1	1	1	99	0	7	99	99	99	59	1	0	2	0	73	5	0
816003625	1	1	2	1	3	9	9	2	1	1	2	1	0	0	7	1	0	0	50	1	0	1	99	73	5	0
816003625	1	2	1	1	1	9	9	1	1	1	2	1	0	0	7	1	0	0	50	1	0	1	99	73	5	0
816003625	1	3	2	1	3	9	9	2	1	1	2	1	0	0	7	1	0	0	50	1	0	1	99	73	5	0
816003626	1	1	1	1	1	9	9	1	1	4	0	7	0	9	8	60	60	60	60	9	9	60	60	73	5	0
816003661	1	1	1	1	1	9	9	1	1	4	1	1	0	9	8	1	99	99	59	9	9	1	0	73	5	0
816003785	1	1	1	1	1	9	9	1	1	1	1	1	0	0	7	1	0	0	50	1	0	1	0	73	5	195.635
816003841	1	1	2	1	3	9	9	2	1	4	1	7	0	0	7	60	60	60	60	9	9	60	60	73	5	60.371
816003841	1	2	1	1	1	9	9	1	1	4	1	7	0	0	7	60	60	60	60	9	9	60	60	73	5	60.371
816003841	2	1	2	1	3	9	9	2	1	4	1	1	0	0	7	1	0	99	59	1	9	2	0	73	5	60.371
816003841	2	2	1	1	1	9	9	1	1	4	1	1	0	0	7	1	0	99	59	1	9	2	0	73	5	60.371
816003941	1	1	1	1	1	9	9	1	1	4	99	7	0	0	7	60	60	60	60	9	9	60	60	73	5	356.366
816003982	1	1	1	1	1	9	9	1	1	4	0	7	0	0	7	60	60	60	60	9	9	60	60	73	5	356.366
816003982	2	1	1	1	1	9	9	1	1	4	1	99	99	0	7	69	69	69	69	9	9	69	69	73	5	356.366
816004741	1	1	1	1	1	9	9	1	1	4	99	1	0	0	7	99	99	99	59	9	9	1	0	73	5	60.371
816004741	1	2	99	1	3	9	9	2	1	4	99	1	0	0	7	99	99	99	59	9	9	99	0	73	5	60.371
816004741	3	1	1	1	1	9	9	1	1	1	0	1	0	0	7	99	99	99	59	1	0	1	0	73	5	60.371
816004806	1	1	1	1	1	9	9	1	1	1	1	1	0	0	7	1	0	0	50	1	0	1	0	73	5	60.371
816004806	1	2	99	1	3	9	9	3	1	1	1	1	0	0	7	1	0	0	50	9	9	99	0	73	5	60.371
816004821	1	1	1	1	1	9	9	1	1	4	1	7	0	0	7	60	60	60	60	9	9	60	60	73	5	60.371
816004821	1	2	1	1	1	9	9	5	1	4	0	1	0	0	7	1	0	0	50	9	9	1	0	73	5	60.371
816004901	1	1	1	1	1	9	9	1	1	1	1	1	0	0	7	1	0	0	50	9	9	99	0	73	5	195.635
816004901	1	2	99	1	3	9	9	2	1	1	1	1	0	0	7	1	0	99	59	9	9	99	99	73	5	195.635
816004941	1	1	1	1	1	9	9	1	1	1	1	1	99	0	7	99	99	99	59	9	9	1	0	73	5	60.371
816004941	1	2	99	1	3	9	9	2	1	1	1	1	0	9	8	99	99	99	59	9	9	99	0	73	5	60.371
816005021	1	1	2	1	3	9	9	3	1	4	0	1	0	0	7	79	99	99	59	9	9	1	79	73	5	0
816005021	1	2	1	1	1	9	9	1	1	4	0	1	0	0	7	1	99	99	59	9	9	1	79	73	5	0
816005022	1	1	1	1	1	9	9	1	1	4	0	1	0	0	7	99	99	99	59	9	9	1	0	73	5	356.366
816005262	1	1	1	1	1	9	9	1	1	4	1	1	0	0	7	1	0	0	50	9	9	1	0	73	5	60.371
816005262	1	2	99	1	3	9	9	2	1	4	1	1	0	1	0	99	99	6	99	9	9	99	0	73	5	60.371
816005321	2	1	1	1	1	9	9	1	1	4	2	1	0	0	7	1	0	0	50	9	9	2	0	73	5	195.635
816005445	1	1	1	1	1	9	9	1	9	4	99	7	0	0	7	60	60	60	60	9	9	60	60	73	5	60.371
816005521	1	1	1	1	1	9	9	1	1	4	0	7	0	0	7	60	60	60	60	9	9	60	60	73	5	60.371
816005585	1	1	1	1	1	9	9	1	1	1	1	1	0	0	7	1	0	0	50	9	9	1	0	73	5	60.371
816005585	1	2	99	1	3	9	9	3	1	1	1	1	0	1	0	1	0	0	50	9	9	99	0	73	5	60.371
816005585	2	1	2	1	3	9	9	2	1	1	1	7	0	0	7	60	60	60	60	9	9	60	60	73	5	60.371
816005585	2	2	1	1	1	9	9	1	1	1	1	7	0	0	7	60	60	60	60	9	9	60	60	73	5	60.371
816006105	1	1	2	1	3	9	9	3	1	4	1	7	0	0	7	60	60	60	60	9	9	60	60	73	5	195.635
816006105	1	2	1	1	1	9	9	1	1	4	1	7	0	0	7	60	60	60	60	9	9	60	60	73	5	195.635
816006281	1	1	1	1	1	9	9	1	1	4	0	1	0	0	7	1	0	0	50	9	9	1	0	73	5	195.635
817003568	1	1	1	1	1	9	9	1	1	4	0	1	99	9	8	1	99	99	59	9	9	1	0	74	4	0
817003568	1	2	99	1	3	9	9	2	1	1	0	1	0	0	7	99	99	0	50	9	9	99	0	74	4	0
817003708	1	1	1	1	1	9	9	1	1	4	0	1	0	0	7	1	0	0	50	9	9	1	0	74	4	0
817003812	1	1	2	1	3	9	9	3	1	4	0	7	0	0	7	60	60	60	60	9	9	60	60	74	4	0
817003812	1	2	1	1	1	9	9	1	1	4	0	7	0	0	7	60	60	60	60	9	9	60	60	74	4	0
817003873	1	1	1	1	1	9	9	1	9	4	0	7	0	0	7	60	60	60	60	9	9	60	60	74	4	34.412
817004028	1	1	1	1	1	9	9	1	1	1	0	1	0	0	7	1	0	0	50	1	0	1	0	74	4	34.412
817004268	2	1	2	1	3	9	9	2	9	4	0	7	0	0	7	60	60	60	60	9	9	60	60	74	4	34.412
817004268	2	2	1	1	1	9	9	1	9	4	0	7	0	0	7	60	60	60	60	9	9	60	60	74	4	34.412
817004428	2	1	1	1	1	9	9	1	1	1	0	7	0	0	7	60	60	60	60	9	9	60	60	74	4	34.412
817004428	3	1	2	1	3	9	9	2	1	1	1	7	0	1	9	60	60	60	60	9	9	60	60	74	4	34.412
817004428	3	2	1	1	1	9	9	1	1	1	1	7	0	0	7	60	60	60	60	9	9	60	60	74	4	34.412
817004468	1	1	1	1	1	9	9	1	1	4	1	7	0	0	7	60	60	60	60	9	9	60	60	74	4	34.412
817004528	1	1	2	1	3	9	9	99	9	4	0	7	0	0	7	60	60	60	60	9	9	60	60	74	4	34.412
817004528	1	2	1	1	1	9	9	99	9	4	0	7	0	0	7	60	60	60	60	9	9	60	60	74	4	34.412
817004528	1	3	2	1	3	9	9	2	1	1	1	7	0	0	7	60	60	60	60	9	9	60	60	74	4	34.412
817004528	1	4	1	1	1	9	9	1	1	1	1	7	0	0	7	60	60	60	60	9	9	60	60	74	4	34.412
817004548	1	1	1	1	1	9	9	1	1	1	0	1	0	0	7	1	0	0	50	1	0	1	0	74	4	18.891
817004568	1	1	1	1	1	9	9	1	1	4	1	7	0	0	7	60	60	60	60	9	9	60	60	74	4	34.412
817004589	1	1	1	1	1	9	9	6	1	1	0	1	0	0	7	1	0	0	50	1	0	2	0	74	4	34.412
817004589	1	2	1	1	1	9	9	1	1	1	2	1	0	0	7	1	0	0	50	1	0	2	0	74	4	34.412
817004608	1	1	1	1	1	9	9	1	1	4	0	1	0	0	7	1	0	0	50	9	9	1	0	74	4	5.83
817004609	2	1	1	1	1	9	9	1	1	4	0	7	0	0	7	60	60	60	60	9	9	60	60	74	4	5.83
817004988	1	1	1	1	1	9	9	1	1	1	1	1	0	0	7	1	0	0	50	1	0	1	0	74	4	34.412
817004988	1	2	99	1	3	9	9	3	1	1	1	1	0	0	7	1	0	0	50	9	9	99	0	74	4	34.412
817005008	1	1	2	1	3	9	9	2	1	1	1	1	0	0	7	1	0	0	50	1	0	1	0	74	4	34.412
817005008	1	2	1	1	1	9	9	1	1	1	1	1	0	0	7	1	0	0	50	1	0	1	0	74	4	34.412
817005288	1	1	1	1	1	9	9	1	1	1	0	7	0	0	7	60	60	60	60	9	9	60	60	74	4	18.891
817005348	1	1	1	1	1	9	9	1	1	4	0	7	0	0	7	60	60	60	60	9	9	60	60	74	4	34.412
817005349	1	1	1	1	1	9	9	4	1	1	0	1	0	0	7	1	0	0	50	1	0	1	0	74	4	18.891
817005349	1	2	1	1	1	9	9	1	1	1	0	1	0	0	7	1	0	0	50	1	0	1	0	74	4	18.891
817005433	1	1	1	1	1	9	9	1	1	1	0	1	0	0	7	1	0	0	50	1	0	1	0	74	4	34.412
817005448	1	1	1	1	1	9	9	1	1	1	1	1	0	0	7	1	0	0	50	1	0	1	0	74	4	34.412
817005608	1	1	1	1	1	9	9	1	1	1	1	7	0	0	7	60	60	60	60	9	9	60	60	74	4	34.412
817005609	1	1	1	1	1	9	9	1	1	4	0	1	0	0	7	1	0	0	50	9	0	1	0	74	4	5.83
817005648	1	1	1	1	1	9	9	1	1	1	0	7	0	0	7	60	60	60	60	9	9	60	60	74	4	34.412
817005648	1	2	2	1	3	9	9	2	1	1	0	7	0	0	7	60	60	60	60	9	9	60	60	74	4	34.412
817005948	1	1	1	1	1	9	9	1	1	1	0	7	0	0	7	60	60	60	60	9	9	60	60	74	4	18.891
817006088	1	1	1	1	1	9	9	1	1	1	1	1	0	0	7	1	0	0	50	1	0	1	0	74	4	34.412
817006168	1	1	1	1	1	9	9	1	1	1	0	7	0	0	7	60	60	60	60	9	9	60	60	74	4	18.891
817006168	2	1	1	1	1	9	9	1	1	1	1	1	0	0	7	1	0	0	50	1	0	1	0	74	4	18.891
817006168	2	2	1	1	1	9	9	2	1	1	1	1	0	0	7	1	0	0	50	1	0	2	0	74	4	18.891
817006188	1	1	1	1	1	9	9	1	1	1	0	7	0	0	7	60	60	60	60	9	9	60	60	74	4	34.412
817006248	1	1	1	1	1	9	9	1	1	1	1	7	0	0	7	60	60	60	60	9	9	60	60	74	4	34.412
817006248	1	2	1	1	1	9	9	5	1	1	0	7	0	0	7	60	60	60	60	9	9	60	60	74	4	34.412
817006354	1	1	1	1	1	9	9	1	1	4	0	1	0	0	7	1	0	0	50	9	9	1	0	74	4	18.891
817006354	2	1	1	1	1	9	9	1	1	1	1	7	0	0	7	60	60	60	60	9	9	60	60	74	4	18.891
818003452	1	1	1	1	1	9	9	1	1	4	0	7	99	9	8	60	60	60	60	9	9	60	60	75	11	0
818003832	1	1	2	1	3	9	9	3	1	4	1	1	0	0	7	1	0	4	8	1	0	1	0	75	11	24.292
818003832	1	2	1	1	1	9	9	1	1	4	1	1	0	0	7	1	0	3	8	1	0	1	0	75	11	24.292
818003852	1	1	1	1	1	9	9	1	9	4	1	7	0	0	7	60	60	60	60	9	9	60	60	75	11	67.552
818003892	1	1	2	1	3	9	9	2	1	1	1	7	0	0	7	60	60	60	60	9	9	60	60	75	11	127.287
818003892	1	2	1	1	1	9	9	1	1	1	1	7	0	0	7	60	60	60	60	9	9	60	60	75	11	127.287
818004136	1	1	1	1	1	9	9	1	1	4	1	7	0	0	7	60	60	60	60	9	9	60	60	75	11	67.552
818004292	1	1	1	1	1	9	9	1	1	4	1	1	0	0	7	1	0	0	50	9	9	1	0	75	11	67.552
818004312	1	1	1	1	1	9	9	1	1	4	0	1	0	0	7	1	0	0	50	9	9	1	0	75	11	24.292
818004356	1	1	1	1	1	9	9	6	1	4	0	7	0	0	7	60	60	60	60	9	9	60	60	75	11	127.287
818004356	1	2	1	1	1	9	9	1	1	4	1	7	0	0	7	60	60	60	60	9	9	60	60	75	11	127.287
818004356	2	1	1	1	1	9	9	1	1	4	0	7	0	0	7	60	60	60	60	9	9	60	60	75	11	127.287
818004592	1	1	1	1	1	9	9	1	1	4	1	1	0	0	7	1	0	0	50	9	9	1	0	75	11	24.292
818004593	1	1	2	1	3	9	9	2	1	4	1	7	0	0	7	60	60	60	60	9	9	60	60	75	11	127.287
818004593	1	2	1	1	1	9	9	1	1	4	1	7	0	0	7	60	60	60	60	9	9	60	60	75	11	127.287
818004792	1	1	1	1	1	9	9	1	1	4	1	7	0	0	7	60	60	60	60	9	9	60	60	75	11	127.287
818004792	2	1	1	1	1	9	9	1	1	4	0	7	0	0	7	60	60	60	60	9	9	60	60	75	11	127.287
818005032	1	1	99	1	3	9	9	3	1	1	1	1	0	0	7	1	0	0	50	9	9	99	0	75	11	67.552
818005032	1	2	1	1	1	9	9	1	1	1	1	1	0	0	7	1	0	0	50	1	0	1	0	75	11	67.552
818005032	2	1	99	1	3	9	9	3	1	1	1	1	0	0	7	1	0	0	50	9	9	99	0	75	11	67.552
818005032	2	2	1	1	1	9	9	1	1	1	1	1	0	0	7	1	0	0	50	1	0	1	0	75	11	67.552
818005112	1	1	1	1	1	9	9	1	1	1	1	7	0	0	7	60	60	60	60	9	9	99	60	75	11	24.292
818005112	1	2	99	1	3	9	9	3	1	1	1	7	0	0	7	60	60	60	60	9	9	60	60	75	11	24.292
818005532	1	1	1	1	1	9	9	1	1	4	2	7	0	0	7	60	60	60	60	9	9	60	60	75	11	127.287
818005552	1	1	2	1	3	9	9	2	1	4	1	7	0	0	7	60	60	60	60	9	9	60	60	75	11	67.552
818005552	1	2	1	1	1	9	9	1	1	4	1	7	0	0	7	60	60	60	60	9	9	60	60	75	11	67.552
818005552	2	1	1	1	1	9	9	1	1	4	0	7	0	0	7	60	60	60	60	9	9	60	60	75	11	67.552
818005572	1	1	1	1	1	9	9	1	1	4	0	7	0	0	7	60	60	60	60	9	9	60	60	75	11	127.287
818005755	1	1	1	1	1	9	9	1	1	4	0	1	0	0	7	1	0	0	50	9	9	1	0	75	11	67.552
818005852	1	1	1	1	1	9	9	1	1	4	1	1	0	0	7	1	0	0	50	9	9	1	0	75	11	67.552
818005872	1	1	1	1	1	9	9	1	1	4	1	1	0	0	7	1	0	2	7	9	9	1	0	75	11	67.552
818005872	1	2	99	1	3	9	9	3	1	1	2	1	0	0	7	1	0	99	59	9	9	99	0	75	11	67.552
818005952	1	1	1	1	1	9	9	1	1	4	0	1	0	0	7	1	0	0	50	9	9	1	0	75	11	127.287
818006053	1	1	1	1	1	9	9	1	1	4	1	1	0	0	7	1	0	0	50	9	9	2	0	75	11	127.287
818006053	2	1	1	1	1	9	9	1	1	4	1	7	0	0	7	60	60	60	60	9	9	60	60	75	11	127.287
818006053	3	1	1	1	1	9	9	1	9	4	1	99	99	0	7	69	69	69	69	9	9	69	69	75	11	127.287
818006053	3	2	1	1	1	9	9	99	9	4	0	99	99	0	7	69	69	69	69	9	9	69	69	75	11	127.287
818006053	4	1	1	1	1	9	9	1	1	4	1	7	0	0	7	60	60	60	60	9	9	60	60	75	11	127.287
818006132	1	1	1	1	1	9	9	1	1	4	1	1	0	0	7	1	0	0	50	1	0	2	0	75	11	127.287
819003405	1	1	2	1	3	9	9	99	9	4	99	7	99	9	8	60	60	60	60	9	9	60	60	76	12	0
819003405	1	2	1	1	1	9	9	1	9	4	99	7	99	9	8	60	60	60	60	9	9	60	60	76	12	0
819003448	1	1	1	1	1	9	9	1	1	4	0	1	0	0	7	1	0	0	50	9	9	1	0	76	12	0
819003685	1	1	1	1	1	9	9	1	1	1	0	1	0	0	7	1	0	0	50	9	9	1	0	76	12	0
819004145	1	1	1	1	1	9	9	1	1	1	0	1	0	0	7	1	0	0	50	1	0	1	0	76	12	339.044
819004325	1	1	1	1	1	9	9	1	1	4	0	1	0	0	7	1	0	0	50	9	9	1	0	76	12	64.704
819004325	2	1	2	1	3	9	9	2	1	1	0	1	0	0	7	1	0	0	50	1	0	1	0	76	12	64.704
819004325	2	2	1	1	1	9	9	1	1	1	0	1	0	0	7	1	0	0	50	1	0	1	0	76	12	64.704
819004445	2	1	2	1	3	9	9	2	1	1	1	1	0	0	7	1	0	0	50	1	0	1	0	76	12	179.933
819004445	2	2	1	1	1	9	9	1	1	1	0	1	0	0	7	1	0	0	50	1	0	1	0	76	12	179.933
819004445	3	1	2	1	3	9	9	2	1	1	1	1	0	1	0	1	0	0	50	1	0	1	0	76	12	179.933
819004445	3	2	1	1	1	9	9	1	1	1	1	1	0	0	7	1	0	0	50	1	0	1	0	76	12	179.933
819004525	1	1	2	1	3	9	9	2	1	1	0	1	0	0	7	1	0	0	50	1	0	1	0	76	12	64.704
819004525	1	2	1	1	1	9	9	1	1	1	0	1	0	0	7	1	0	0	50	1	0	1	0	76	12	64.704
819004665	1	1	1	1	1	9	9	1	1	4	1	1	0	0	7	1	0	0	50	9	9	1	0	76	12	64.704
819004665	2	1	1	1	1	9	9	1	1	1	1	7	0	0	7	60	60	60	60	9	9	60	60	76	12	64.704
819005385	1	1	99	1	3	9	9	3	1	1	1	7	0	0	7	60	60	60	60	9	9	60	60	76	12	179.933
819005385	1	2	1	1	1	9	9	1	1	1	1	7	0	0	7	60	60	60	60	9	9	60	60	76	12	179.933
819005385	2	1	2	1	3	9	9	2	1	4	1	1	0	1	0	1	0	0	50	9	9	1	0	76	12	179.933
819005385	2	2	1	1	1	9	9	1	1	4	1	1	0	0	7	1	0	0	50	9	9	1	0	76	12	179.933
819005385	3	1	1	1	1	9	9	1	1	1	1	1	0	0	7	1	0	0	50	1	0	1	0	76	12	179.933
819005385	3	2	2	1	3	9	9	2	1	1	1	1	0	0	7	1	0	0	50	1	0	1	0	76	12	179.933
819005385	3	3	1	1	1	9	9	5	1	1	0	7	0	0	7	60	60	60	60	9	9	60	60	76	12	179.933
819005385	3	4	2	1	3	9	9	5	1	1	0	7	0	0	7	60	60	60	60	9	9	60	60	76	12	179.933
819005808	1	1	1	1	1	9	9	99	9	9	99	99	99	9	9	99	99	99	99	9	9	99	99	76	12	179.933
820003922	1	1	1	1	1	9	9	1	1	4	1	1	0	0	7	1	0	0	50	9	9	1	0	78	12	49.662
820004043	1	1	2	1	3	9	9	2	1	1	0	1	0	0	7	1	0	0	50	1	0	1	99	78	12	138.103
820004043	1	2	1	1	1	9	9	1	1	1	0	1	0	0	7	1	0	0	50	1	0	1	79	78	12	138.103
820004822	1	1	99	1	3	9	9	3	1	4	0	7	0	1	0	60	60	60	60	9	9	60	60	78	12	49.662
820004822	1	2	1	1	1	9	9	1	1	4	1	7	0	0	7	60	60	60	60	9	9	60	60	78	12	49.662
820004962	2	1	2	1	3	9	9	2	1	1	0	7	0	1	0	60	60	60	60	9	9	60	60	78	12	138.103
820004962	2	2	1	1	1	9	9	1	1	1	0	7	0	0	7	60	60	60	60	9	9	60	60	78	12	138.103
820005082	1	1	1	1	1	9	9	1	1	1	1	1	0	0	7	1	0	0	50	1	0	1	0	78	12	138.103
820005442	1	1	2	1	3	9	9	2	1	4	0	1	0	0	7	1	1	88	99	9	9	1	99	78	12	49.662
820005442	1	2	1	1	1	9	9	1	1	4	0	1	0	0	7	1	1	88	99	9	9	1	99	78	12	49.662
820005502	2	1	1	1	1	9	9	1	9	4	99	99	99	9	8	69	69	69	69	9	9	69	69	78	12	260.223
820005922	1	1	1	1	1	9	9	1	1	1	1	1	0	0	7	1	0	0	50	1	0	1	0	78	12	138.103
820005922	1	2	2	1	3	9	9	3	1	1	1	1	0	0	7	1	1	0	50	1	0	1	0	78	12	138.103
820006002	2	1	1	1	1	9	9	99	9	9	99	99	99	9	9	99	99	99	99	9	9	99	99	78	12	49.662
820006082	2	1	1	1	1	9	9	1	1	4	0	7	0	0	7	60	60	60	60	9	9	60	60	78	12	138.103
820006142	2	1	2	1	3	1	1	5	1	1	0	7	0	0	7	60	60	60	60	1	0	60	60	78	12	49.662
820006142	2	2	1	1	1	9	9	5	1	1	0	7	0	0	7	60	60	60	60	1	0	60	60	78	12	49.662
820006142	2	3	2	1	3	9	9	2	1	1	0	1	0	0	7	1	0	0	50	1	0	1	0	78	12	49.662
820006142	2	4	1	1	1	9	9	1	1	1	1	1	0	0	7	1	0	0	50	1	0	1	0	78	12	49.662
820006202	1	1	1	1	1	9	9	1	1	1	0	7	0	0	7	60	60	60	60	9	9	60	60	78	12	260.223
820006265	1	1	1	1	1	9	9	1	1	1	0	7	0	0	7	60	60	60	60	1	0	60	60	78	12	138.103
820006265	1	2	1	1	1	9	9	2	1	1	0	7	0	0	7	60	60	60	60	1	0	60	60	78	12	138.103
820006302	1	1	1	1	1	9	9	1	1	4	0	7	0	0	7	60	60	60	60	9	9	60	60	78	12	49.662
820006362	1	1	1	1	1	9	9	1	1	4	0	1	0	0	7	1	0	0	50	9	9	1	0	78	12	49.662
821003909	1	1	1	1	1	9	9	1	1	1	1	7	0	0	7	60	60	60	60	9	9	60	60	79	10	2.424
821003909	2	1	1	1	1	9	9	1	1	1	1	7	0	0	7	60	60	60	60	9	9	60	60	79	10	2.424
821003909	2	2	1	1	1	9	9	3	1	1	1	7	0	0	7	60	60	60	60	9	9	60	60	79	10	2.424
821004027	1	1	1	1	1	9	9	1	1	4	0	1	0	0	7	99	99	0	50	9	9	1	0	79	10	2.424
821004027	2	1	1	1	1	9	9	1	1	4	99	3	0	0	7	99	99	99	59	9	9	1	0	79	10	2.424
821004047	1	1	1	1	1	9	9	1	1	4	0	1	0	9	8	1	0	0	50	9	9	1	0	79	10	6.74
821004308	1	1	1	1	1	9	9	1	1	4	1	1	0	0	7	1	0	0	50	9	9	1	0	79	10	2.424
821004612	1	1	2	1	3	9	9	3	9	4	1	7	0	1	9	60	60	60	60	9	9	60	60	79	10	2.424
821004612	1	2	1	1	1	9	9	1	9	4	1	7	0	0	7	60	60	60	60	9	9	60	60	79	10	2.424
821004629	3	1	1	1	1	9	9	1	1	1	1	7	0	0	7	60	60	60	60	9	9	60	60	79	10	12.701
821004749	1	1	2	1	3	9	9	2	1	4	0	1	0	0	7	1	0	0	50	9	9	1	99	79	10	2.424
821004749	1	2	1	1	1	9	9	1	1	4	0	1	0	0	7	1	0	0	50	9	9	1	99	79	10	2.424
821004889	1	1	2	1	3	9	9	2	1	1	1	1	0	0	7	1	0	0	50	1	9	1	99	79	10	2.424
821004889	1	2	1	1	1	9	9	1	1	1	1	1	0	0	7	1	0	0	50	1	9	1	99	79	10	2.424
821004950	1	1	1	1	1	9	9	1	1	4	0	7	0	0	7	60	60	60	60	9	9	60	60	79	10	2.424
821005093	2	1	1	1	1	9	9	1	1	1	1	1	0	0	7	1	0	0	50	1	0	1	0	79	10	12.701
821005093	3	1	1	1	1	9	9	1	1	1	0	7	0	0	7	60	60	60	60	9	9	60	60	79	10	12.701
821005093	4	1	1	1	1	9	9	1	1	1	0	7	0	0	7	60	60	60	60	9	9	60	60	79	10	12.701
821005129	1	1	1	1	1	9	9	1	1	1	1	1	0	0	7	1	0	6	99	1	0	1	0	79	10	12.701
821005149	1	1	2	1	3	9	9	2	1	4	1	7	0	0	7	60	60	60	60	9	9	60	60	79	10	12.701
821005149	1	2	1	1	1	9	9	1	1	4	1	7	0	0	7	60	60	60	60	9	9	60	60	79	10	12.701
821005149	1	3	2	1	3	9	9	6	1	4	0	7	0	0	7	60	60	60	60	9	9	60	60	79	10	12.701
821005149	1	4	1	1	1	9	9	6	1	4	0	7	0	0	7	60	60	60	60	9	9	60	60	79	10	12.701
821005329	1	1	1	1	1	9	9	1	1	4	1	1	0	0	7	1	0	0	50	9	9	1	0	79	10	2.424
821005409	1	1	1	1	1	9	9	1	1	1	1	1	0	0	7	1	0	0	50	1	9	99	0	79	10	12.701
